Agency,State,Months,Population,Violent crime total,Murder and nonnegligent Manslaughter,Forcible rape,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,Violent Crime rate,Murder and nonnegligent manslaughter rate,Forcible rape rate,Robbery rate,Aggravated assault rate,Property crime rate,Burglary rate,Larceny-theft rate,Motor vehicle theft rate,
Abilene Police Dept,TX,12,     109816,         495,          12,          36,         123,         324,       4485,       1023,       3207,         255,         450.8,          10.9,          32.8,         112.0,         295.0,       4084.1,         931.6,       2920.3,         232.2
Ada County Sheriff Department,ID,12,,         130,           2,          21,          10,          97,       1721,         477,       1140,         104,,,,,,,,,
Aiken County Sheriff Department,SC,12,,         544,           5,          48,          86,         405,       2627,         837,       1494,         296,,,,,,,,,
Akron City Police Dept,OH,12,     216620,         778,           6,         112,         400,         260,      10129,       2329,       7031,         769,         359.2,           2.8,          51.7,         184.7,         120.0,       4675.9,       1075.2,       3245.8,         355.0
Alachua County Sheriff Department,FL,12,,         948,           2,          82,         104,         760,       5260,       1385,       3471,         404,,,,,,,,,
Alameda County Sheriff Department,CA,12,,         540,           2,          26,         159,         353,       3086,         666,       1799,         621,,,,,,,,,
Albemarle County Police Department,VA,12,,         150,           5,          17,          18,         110,       1684,         240,       1379,          65,,,,,,,,,
Albuquerque Police Dept,NM,12,     420169,       5255,          48,         220,       1667,       3320,      35779,       6809,      24277,       4693,       1250.7,          11.4,          52.4,         396.7,         790.2,       8515.4,       1620.5,       5777.9,       1116.9
Alexandria Police Dept,VA,12,     119721,         388,           2,          22,         158,         206,       5294,         556,       4036,         702,         324.1,           1.7,          18.4,         132.0,         172.1,       4421.9,         464.4,       3371.2,         586.4
Allentown City Police Dept,PA,12,     100695,         660,          11,          39,         350,         260,       4901,       1113,       3225,         563,         655.4,          10.9,          38.7,         347.6,         258.2,       4867.2,       1105.3,       3202.7,         559.1
Amarillo Police Dept,TX,12,     173672,       1221,          10,          56,         234,         921,      12307,       1772,       9832,         703,         703.0,           5.8,          32.2,         134.7,         530.3,       7086.3,       1020.3,       5661.2,         404.8
Amherst Town Police Dept,NY,12,     110918,          76,           0,           6,          29,          41,       2113,         188,       1785,         140,          68.5,            .0,           5.4,          26.1,          37.0,       1905.0,         169.5,       1609.3,         126.2
Anaheim Police Dept,CA,12,     299477,       1639,          16,          85,         468,       1070,       8465,       1640,       5452,       1373,         547.3,           5.3,          28.4,         156.3,         357.3,       2826.6,         547.6,       1820.5,         458.5
Anchorage Police Dept,AK,12,     257762,       1683,          19,         160,         398,       1106,      11265,       1543,       8471,       1251,         652.9,           7.4,          62.1,         154.4,         429.1,       4370.3,         598.6,       3286.4,         485.3
Anderson County Sheriff Department,SC,12,,         597,          13,          33,          62,         489,       3506,       1145,       2071,         290,,,,,,,,,
