Agency,State,Months,Population,Violent crime total,Murder and nonnegligent Manslaughter,Forcible rape,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,Violent Crime rate,Murder and nonnegligent manslaughter rate,Forcible rape rate,Robbery rate,Aggravated assault rate,Property crime rate,Burglary rate,Larceny-theft rate,Motor vehicle theft rate,
Abilene Police Dept,TX,12,     116695,         576,           5,          78,         146,         347,       5504,       1521,       3685,         298,         493.6,           4.3,          66.8,         125.1,         297.4,       4716.6,       1303.4,       3157.8,         255.4
Ada County Sheriff Department,ID,11,,         133,           0,          16,          11,         106,       1166,         380,         715,          71,,,,,,,,,
Aiken County Sheriff Department,SC,12,,         327,           7,          53,          59,         208,       2650,         779,       1543,         328,,,,,,,,,
Akron City Police Dept,OH,12,     212272,       1279,          27,         194,         625,         433,      12191,       3441,       7358,       1392,         602.5,          12.7,          91.4,         294.4,         204.0,       5743.1,       1621.0,       3466.3,         655.8
Alachua County Sheriff Department,FL,12,,       1027,           2,          72,         113,         840,       3634,       1147,       2234,         253,,,,,,,,,
Alameda County Sheriff Department,CA,12,,         505,           9,          26,         209,         261,       3160,         692,       1480,         988,,,,,,,,,
Albemarle County Police Department,VA,12,,         149,           2,          31,          26,          90,       2037,         268,       1652,         117,,,,,,,,,
Albuquerque Police Dept,NM,12,     490631,       4670,          53,         285,       1150,       3182,      30243,       5744,      20703,       3796,         951.8,          10.8,          58.1,         234.4,         648.6,       6164.1,       1170.7,       4219.7,         773.7
Alexandria Police Dept,VA,12,     130056,         462,           3,          22,         199,         238,       3446,         360,       2606,         480,         355.2,           2.3,          16.9,         153.0,         183.0,       2649.6,         276.8,       2003.8,         369.1
Allentown City Police Dept,PA,12,     106933,         863,          21,          45,         512,         285,       5771,       1393,       3905,         473,         807.0,          19.6,          42.1,         478.8,         266.5,       5396.8,       1302.7,       3651.8,         442.3
Amarillo Police Dept,TX,12,     183765,       1537,          10,          88,         347,       1092,      11849,       2549,       8244,       1056,         836.4,           5.4,          47.9,         188.8,         594.2,       6447.9,       1387.1,       4486.2,         574.6
Amherst Town Police Dept,NY,12,     111178,         102,           1,           7,          43,          51,       1915,         196,       1681,          38,          91.7,            .9,           6.3,          38.7,          45.9,       1722.5,         176.3,       1512.0,          34.2
Anaheim Police Dept,CA,12,     335992,       1616,          10,          81,         554,         971,       9512,       1929,       5537,       2046,         481.0,           3.0,          24.1,         164.9,         289.0,       2831.0,         574.1,       1648.0,         608.9
Anchorage Police Dept,AK,12,     276109,       2031,          16,         224,         384,       1407,      11365,       1783,       8248,       1334,         735.6,           5.8,          81.1,         139.1,         509.6,       4116.1,         645.8,       2987.2,         483.1
Anderson County Sheriff Department,SC,12,,         813,          13,          53,         116,         631,       6398,       1608,       4177,         613,,,,,,,,,
Ann Arbor Police Dept,MI,12,     113660,         356,           0,          36,         102,         218,       3384,         861,       2285,         238,         313.2,            .0,          31.7,          89.7,         191.8,       2977.3,         757.5,       2010.4,         209.4
Anne Arundel County Police Department,MD,12,,       2705,          12,          75,         679,       1939,      15187,       2805,      11031,       1351,,,,,,,,,
Antioch Police Dept,CA,12,     101593,         553,          10,          28,         232,         283,       2920,         733,       1269,         918,         544.3,           9.8,          27.6,         228.4,         278.6,       2874.2,         721.5,       1249.1,         903.6
Arlington Police Dept,TX,12,     365380,       2369,          24,         178,         768,       1399,      20403,       3984,      14609,       1810,         648.4,           6.6,          48.7,         210.2,         382.9,       5584.0,       1090.4,       3998.3,         495.4
Arlington County Police Department,VA,12,,         407,           5,          36,         163,         203,       4401,         349,       3640,         412,,,,,,,,,
Arvada Police Dept,CO,12,     103983,         196,           2,          23,          52,         119,       3877,         524,       2772,         581,         188.5,           1.9,          22.1,          50.0,         114.4,       3728.5,         503.9,       2665.8,         558.7
Athens-Clarke County Police Department,GA,12,     105727,         357,           5,          41,         135,         176,       5593,       1047,       4185,         361,         337.7,           4.7,          38.8,         127.7,         166.5,       5290.0,         990.3,       3958.3,         341.4
Atlanta Police Dept,GA,12,     430666,       7213,          90,         223,       2861,       4039,      31397,       6648,      18993,       5756,       1674.8,          20.9,          51.8,         664.3,         937.8,       7290.3,       1543.7,       4410.1,       1336.5
Richmond,GA,12,,       1019,          14,         155,         626,         224,      13934,       2799,       9295,       1840,,,,,,,,,
Aurora Police Dept,CO,12,     295888,       1835,          28,         223,         644,         940,      14719,       2474,       9503,       2742,         620.2,           9.5,          75.4,         217.6,         317.7,       4974.5,         836.1,       3211.7,         926.7
Aurora Police Dept,IL,12,     167266,,          14,,         176,         480,       4832,         883,       3642,         307,,           8.4,,         105.2,         287.0,       2888.8,         527.9,       2177.4,         183.5
Austin Police Dept,TX,12,     693019,       3393,          26,         312,       1182,       1873,      41668,       7285,      31835,       2548,         489.6,           3.8,          45.0,         170.6,         270.3,       6012.5,       1051.2,       4593.7,         367.7
Bakersfield Police Dept,CA,12,     285821,       1706,          32,          45,         530,       1099,      16438,       3746,      10034,       2658,         596.9,          11.2,          15.7,         185.4,         384.5,       5751.2,       1310.6,       3510.6,         930.0
Baltimore City Police Dept,MD,12,     641097,      11248,         269,         162,       3910,       6907,      33241,       7338,      19691,       6212,       1754.5,          42.0,          25.3,         609.9,       1077.4,       5185.0,       1144.6,       3071.5,         969.0
Baltimore County Police Department,MD,12,,       5609,          40,         177,       1765,       3627,      24937,       4589,      17324,       3024,,,,,,,,,
Baton Rouge Police Dept,LA,12,     224487,       2698,          49,          83,         993,       1573,      14378,       3940,       8949,       1489,       1201.9,          21.8,          37.0,         442.3,         700.7,       6404.8,       1755.1,       3986.4,         663.3
Beaufort County Sheriff Office,SC,12,,         650,           5,          31,         149,         465,       4136,       1066,       2779,         291,,,,,,,,,
Beaumont Police Dept,TX,12,     114141,       1130,          11,          97,         337,         685,       8320,       2057,       5735,         528,         990.0,           9.6,          85.0,         295.2,         600.1,       7289.2,       1802.2,       5024.5,         462.6
Bellevue Police Dept,WA,12,     118496,         172,           2,          29,          49,          92,       4665,         595,       3503,         567,         145.2,           1.7,          24.5,          41.4,          77.6,       3936.8,         502.1,       2956.2,         478.5
Berkeley Police Dept,CA,12,     102191,         570,           3,          18,         354,         195,       7976,       1229,       5503,       1244,         557.8,           2.9,          17.6,         346.4,         190.8,       7805.0,       1202.6,       5385.0,       1217.3
Berkeley County Sheriff Office,SC,12,,         634,           8,          53,          93,         480,       3262,       1019,       1768,         475,,,,,,,,,
Bernalillo County Sheriff Department,NM,12,,         866,          11,          35,         116,         704,       2601,         841,       1298,         462,,,,,,,,,
Bexar County Sheriff Office,TX,12,,         610,           7,          66,          84,         453,       5586,       1675,       3554,         357,,,,,,,,,
Billings Police Dept,MT,12,      97898,         201,           5,          34,          50,         112,       5520,         598,       4563,         359,         205.3,           5.1,          34.7,          51.1,         114.4,       5638.5,         610.8,       4661.0,         366.7
Birmingham Police Dept,AL,12,     234571,       3449,         104,         241,       1429,       1675,      18923,       4933,      11962,       2028,       1470.3,          44.3,         102.7,         609.2,         714.1,       8067.1,       2103.0,       5099.5,         864.6
Boise Police Dept,ID,12,     195012,         749,           5,         121,          84,         539,       7487,       1358,       5656,         473,         384.1,           2.6,          62.0,          43.1,         276.4,       3839.3,         696.4,       2900.3,         242.5
Boston Police Dept,MA,12,     567589,       7479,          73,         268,       2649,       4489,      25205,       4531,      15957,       4717,       1317.7,          12.9,          47.2,         466.7,         790.9,       4440.7,         798.3,       2811.4,         831.1
Boulder Police Dept,CO,12,      93474,         216,           0,          42,          34,         140,       3624,         551,       2821,         252,         231.1,            .0,          44.9,          36.4,         149.8,       3877.0,         589.5,       3018.0,         269.6
Brazoria County Sheriff Department,TX,12,,          68,           5,           5,          20,          38,       1797,         773,         940,          84,,,,,,,,,
Brevard County Sheriff Department,FL,12,,       1064,          10,          73,          92,         889,       4768,       1204,       3245,         319,,,,,,,,,
Bridgeport Police Dept,CT,12,     140177,       1508,          19,          65,         648,         776,       7118,       1383,       4452,       1283,       1075.8,          13.6,          46.4,         462.3,         553.6,       5077.9,         986.6,       3176.0,         915.3
Broken Arrow Police Dept,OK,12,      84982,         188,           0,          11,          22,         155,       2070,         415,       1484,         171,         221.2,            .0,          12.9,          25.9,         182.4,       2435.8,         488.3,       1746.3,         201.2
Brownsville Police Dept,TX,12,     163877,         903,           4,          53,         128,         718,       8313,       1236,       6647,         430,         551.0,           2.4,          32.3,          78.1,         438.1,       5072.7,         754.2,       4056.1,         262.4
Buffalo Police Dept,NY,12,     283269,       3938,          56,         184,       1667,       2031,      16730,       4240,      10089,       2401,       1390.2,          19.8,          65.0,         588.5,         717.0,       5906.0,       1496.8,       3561.6,         847.6
Buncombe County Sheriff Department,NC,12,,         165,           4,          12,          30,         119,       2610,         980,       1369,         261,,,,,,,,,
Burbank Police Dept,CA,12,     104805,         246,           3,          13,          67,         163,       2771,         586,       1690,         495,         234.7,           2.9,          12.4,          63.9,         155.5,       2644.0,         559.1,       1612.5,         472.3
Cambridge Police Dept,MA,12,     100492,         494,           3,          18,         239,         234,       3309,         623,       2396,         290,         491.6,           3.0,          17.9,         237.8,         232.9,       3292.8,         619.9,       2384.3,         288.6
Cameron County Sheriff Department,TX,12,,         293,           9,          16,          26,         242,       1774,         801,         800,         173,,,,,,,,,
Cape Coral Police Dept,FL,12,     130874,         361,           5,          45,          74,         237,       3900,       1026,       2567,         307,         275.8,           3.8,          34.4,          56.5,         181.1,       2980.0,         784.0,       1961.4,         234.6
Carslbad Police Dept,CA,12,      89633,         256,           2,          11,          79,         164,       2411,         517,       1648,         246,         285.6,           2.2,          12.3,          88.1,         183.0,       2689.9,         576.8,       1838.6,         274.5
Carrollton Police Dept,TX,12,     119761,         300,           5,          12,          95,         188,       4090,         916,       2675,         499,         250.5,           4.2,          10.0,          79.3,         157.0,       3415.1,         764.9,       2233.6,         416.7
Cary Police Dept,NC,12,     102949,         133,           0,          13,          50,          70,       1963,         432,       1428,         103,         129.2,            .0,          12.6,          48.6,          68.0,       1906.8,         419.6,       1387.1,         100.0
Cedar Rapids Police Dept,IA,12,     122698,         419,           1,          45,         121,         252,       6432,       1072,       5057,         303,         341.5,            .8,          36.7,          98.6,         205.4,       5242.1,         873.7,       4121.5,         246.9
Centennial,CO,12,      99607,         217,           3,          33,          38,         143,       2022,         422,       1400,         200,         217.9,           3.0,          33.1,          38.1,         143.6,       2030.0,         423.7,       1405.5,         200.8
Chandler Police Dept,AZ,12,     231613,         826,           8,          54,         200,         564,       8323,       1439,       5684,       1200,         356.6,           3.5,          23.3,          86.4,         243.5,       3593.5,         621.3,       2454.1,         518.1
Charles County Sheriff Office,MD,12,,         715,           4,          35,         188,         488,       4024,         636,       2785,         603,,,,,,,,,
Charleston City Police Dept,SC,12,     106307,       1006,          10,          50,         291,         655,       4762,         810,       3470,         482,         946.3,           9.4,          47.0,         273.7,         616.1,       4479.5,         761.9,       3264.1,         453.4
Charlotte County Sheriff Department,FL,12,,         680,           1,          41,          61,         577,       4512,       1061,       3163,         288,,,,,,,,,
Charlotte-Mecklenburg Police Department,NC,12,     677122,       7933,          85,         323,       3649,       3876,      46589,      12783,      26708,       7098,       1171.6,          12.6,          47.7,         538.9,         572.4,       6880.4,       1887.8,       3944.3,       1048.3
Chattanooga Police Dept,TN,12,     156480,       1771,          22,         120,         451,       1178,      12664,       2196,       9411,       1057,       1131.8,          14.1,          76.7,         288.2,         752.8,       8093.0,       1403.4,       6014.2,         675.5
Cherokee County Sheriff Department,GA,12,,          93,           5,          10,          12,          66,       1904,         532,       1196,         176,,,,,,,,,
Chesapeake Police Dept,VA,12,     217823,       1117,          14,          51,         298,         754,       7873,       1427,       5907,         539,         512.8,           6.4,          23.4,         136.8,         346.2,       3614.4,         655.1,       2711.8,         247.4
Chesterfield County Police Department,VA,12,,         600,           8,          45,         242,         305,       7789,       1338,       5921,         530,,,,,,,,,
Chicago Police Dept,IL,12,   2873441,,         448,,      15964,      17943,     131183,      25314,      83373,      22496,,          15.6,,         555.6,         624.4,       4565.4,         881.0,       2901.5,         782.9
Chula Vista Police Dept,CA,12,     206239,         927,           5,          66,         338,         518,       7489,       1235,       3758,       2496,         449.5,           2.4,          32.0,         163.9,         251.2,       3631.2,         598.8,       1822.2,       1210.2
Cincinnati Police Dept,OH,12,     314292,       3732,          79,         324,       2319,       1010,      22472,       5439,      14077,       2956,       1187.4,          25.1,         103.1,         737.8,         321.4,       7150.0,       1730.6,       4479.0,         940.5
Citrus County Sheriff Department,FL,12,,         325,           6,          23,          20,         276,       2162,         506,       1536,         120,,,,,,,,,
Clackamas County Sheriff Department,OR,12,,         253,           5,          54,          95,          99,       7271,       1219,       5150,         902,,,,,,,,,
Clark County Sheriff Department,WA,12,,         308,           4,          86,          69,         149,       5190,       1219,       3313,         658,,,,,,,,,
Clarksville Police Dept,TN,12,     110117,         884,           6,          53,         138,         687,       4154,       1079,       2819,         256,         802.8,           5.4,          48.1,         125.3,         623.9,       3772.4,         979.9,       2560.0,         232.5
Clay County Sheriff Department,FL,12,,         703,           5,          57,          55,         586,       3633,         873,       2449,         311,,,,,,,,,
Clayton County Police Department,GA,12,,       1023,          22,          33,         443,         525,       8759,       2824,       4236,       1699,,,,,,,,,
Clearwater Police Dept,FL,12,     111058,         993,           9,          48,         210,         726,       5077,         949,       3695,         433,         894.1,           8.1,          43.2,         189.1,         653.7,       4571.5,         854.5,       3327.1,         389.9
Cleveland,OH,12,     458885,       6427,         109,         485,       3744,       2089,      28671,       8624,      13238,       6809,       1400.6,          23.8,         105.7,         815.9,         455.2,       6248.0,       1879.3,       2884.8,       1483.8
Cobb County Police Department,GA,12,,       1227,          21,         113,         467,         626,      13631,       2820,       9086,       1725,,,,,,,,,
Collier County Sheriff Department,FL,12,,       1279,           9,          89,         214,         967,       5442,       1274,       3766,         402,,,,,,,,,
Colorado Springs,CO,12,     374482,       1792,          12,         250,         439,       1091,      19615,       3674,      14164,       1777,         478.5,           3.2,          66.8,         117.2,         291.3,       5237.9,         981.1,       3782.3,         474.5
Columbia County Sheriff Department,GA,12,,          89,           1,          15,          28,          45,       2005,         270,       1613,         122,,,,,,,,,
Columbia Police Dept,MO,12,      90304,         477,           7,          19,         114,         337,       3065,         506,       2386,         173,         528.2,           7.8,          21.0,         126.2,         373.2,       3394.1,         560.3,       2642.2,         191.6
Columbia Police Dept,SC,12,     117911,       1313,          15,          54,         381,         863,       7702,       1334,       5526,         842,       1113.6,          12.7,          45.8,         323.1,         731.9,       6532.0,       1131.4,       4686.6,         714.1
Columbus Police Dept,GA,12,     187886,         992,          22,          24,         446,         500,      13125,       2681,       8763,       1681,         528.0,          11.7,          12.8,         237.4,         266.1,       6985.6,       1426.9,       4664.0,         894.7
Columbus Police Dept,OH,12,     730329,       6203,         103,         557,       3810,       1733,      54909,      14714,      32181,       8014,         849.3,          14.1,          76.3,         521.7,         237.3,       7518.4,       2014.7,       4406.4,       1097.3
Concord Police Dept,CA,12,     125154,         508,           1,          14,         197,         296,       6248,       1114,       3972,       1162,         405.9,            .8,          11.2,         157.4,         236.5,       4992.2,         890.1,       3173.7,         928.5
Contra Costa County Sheriff Department,CA,12,,         637,          11,          38,         159,         429,       3737,       1019,       2690,          28,,,,,,,,,
Coral Springs Police Dept,FL,12,     131252,         224,           0,           9,          58,         157,       2642,         424,       1975,         243,         170.7,            .0,           6.9,          44.2,         119.6,       2012.9,         323.0,       1504.7,         185.1
Corona Police Dept,CA,12,     146363,         321,           4,          33,         140,         144,       4448,         926,       2587,         935,         219.3,           2.7,          22.5,          95.7,          98.4,       3039.0,         632.7,       1767.5,         638.8
Corpus Christi Police Dept,TX,12,     285821,       2048,           8,         217,         481,       1342,      20133,       3357,      15870,         906,         716.5,           2.8,          75.9,         168.3,         469.5,       7043.9,       1174.5,       5552.4,         317.0
Costa Mesa Police Dept,CA,12,     111144,         306,           3,          30,         119,         154,       3843,         596,       2692,         555,         275.3,           2.7,          27.0,         107.1,         138.6,       3457.7,         536.2,       2422.1,         499.4
