Agency,State,Months,Population,Violent crime total,Murder and nonnegligent Manslaughter,Forcible rape,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,Violent Crime rate,Murder and nonnegligent manslaughter rate,Forcible rape rate,Robbery rate,Aggravated assault rate,Property crime rate,Burglary rate,Larceny-theft rate,Motor vehicle theft rate,
Abilene Police Dept,TX,12,     113161,         561,           5,          32,         198,         326,       6957,       2607,       4099,         251,         495.8,           4.4,          28.3,         175.0,         288.1,       6147.9,       2303.8,       3622.3,         221.8
Ada County Sheriff Department,ID,12,,         102,           4,           9,          14,          75,       2084,         685,       1322,          77,,,,,,,,,
Aiken County Sheriff Department,SC,12,,         636,           6,          39,          94,         497,       3134,       1206,       1695,         233,,,,,,,,,
Akron City Police Dept,OH,12,     227552,       2146,          21,         129,         704,       1292,      16006,       4073,      10346,       1587,         943.1,           9.2,          56.7,         309.4,         567.8,       7034.0,       1789.9,       4546.7,         697.4
Alameda County Sheriff Department,CA,12,,         349,           2,          19,         135,         193,       3217,       1276,       1685,         256,,,,,,,,,
Albemarle County Police Department,VA,12,,          76,           3,           4,          16,          53,       1544,         303,       1160,          81,,,,,,,,,
Albuquerque Police Dept,NM,12,     371756,       3845,          48,         211,         987,       2599,      33163,       9965,      20913,       2285,       1034.3,          12.9,          56.8,         265.5,         699.1,       8920.6,       2680.5,       5625.5,         614.7
Alexandria Police Dept,VA,12,     109985,         681,           8,          43,         419,         211,       6746,       1308,       4300,       1138,         619.2,           7.3,          39.1,         381.0,         191.8,       6133.6,       1189.3,       3909.6,       1034.7
Allentown City Police Dept,PA,12,     104771,         427,           7,          29,         207,         184,       5686,       1648,       3739,         299,         407.6,           6.7,          27.7,         197.6,         175.6,       5427.1,       1573.0,       3568.7,         285.4
Amarillo Police Dept,TX,12,     166914,         842,          18,          71,         250,         503,      12107,       3200,       8396,         511,         504.5,          10.8,          42.5,         149.8,         301.4,       7253.4,       1917.2,       5030.1,         306.1
Amherst Town Police Dept,NY,12,     104189,         223,           0,           7,          36,         180,       2917,         472,       2193,         252,         214.0,            .0,           6.7,          34.6,         172.8,       2799.7,         453.0,       2104.8,         241.9
Anaheim Police Dept,CA,12,     246815,       1274,          14,          91,         659,         510,      16032,       4892,       8733,       2407,         516.2,           5.7,          36.9,         267.0,         206.6,       6495.6,       1982.1,       3538.3,         975.2
Anchorage Police Dept,AK,12,     231039,       1025,          15,         154,         285,         571,      12721,       2113,       9491,       1117,         443.6,           6.5,          66.7,         123.4,         247.1,       5506.0,         914.6,       4108.0,         483.5
Anderson County Sheriff Department,SC,12,,         332,           8,          38,          37,         249,       3625,       1417,       1933,         275,,,,,,,,,
Ann Arbor Police Dept,MI,12,     108336,         675,           4,          59,         180,         432,       9594,       1718,       7378,         498,         623.1,           3.7,          54.5,         166.1,         398.8,       8855.8,       1585.8,       6810.3,         459.7
Anne Arundel County Police Department,MD,12,,         958,          14,          82,         285,         577,      14007,       3660,       9031,       1316,,,,,,,,,
Antioch Police Dept,CA,12,      51356,         254,           2,          20,          86,         146,       3563,         943,       2399,         221,         494.6,           3.9,          38.9,         167.5,         284.3,       6937.8,       1836.2,       4671.3,         430.3
Arlington Police Dept,TX,12,     251372,       1412,          18,          92,         511,         791,      18820,       4749,      11769,       2302,         561.7,           7.2,          36.6,         203.3,         314.7,       7486.9,       1889.2,       4681.9,         915.8
Arlington County Police Department,VA,12,     161917,         704,           4,          44,         360,         296,       7980,       1417,       5449,       1114,         434.8,           2.5,          27.2,         222.3,         182.8,       4928.5,         875.1,       3365.3,         688.0
Arvada Police Dept,CO,12,      92129,         453,           2,          16,          44,         391,       3259,         996,       2090,         173,         491.7,           2.2,          17.4,          47.8,         424.4,       3537.4,       1081.1,       2268.6,         187.8
Athens-Clarke County Police Department,GA,12,      43931,         368,           7,          26,         122,         213,       2066,         881,       1068,         117,         837.7,          15.9,          59.2,         277.7,         484.9,       4702.8,       2005.4,       2431.1,         266.3
Atlanta Police Dept,GA,12,     429953,      12893,         207,         636,       5100,       6950,      53998,      14927,      31559,       7512,       2998.7,          48.1,         147.9,       1186.2,       1616.5,      12559.0,       3471.8,       7340.1,       1747.2
Aurora Police Dept,CO,12,     219945,       2700,          20,         118,         524,       2038,      15320,       3998,      10100,       1222,       1227.6,           9.1,          53.6,         238.2,         926.6,       6965.4,       1817.7,       4592.1,         555.6
Aurora Police Dept,IL,12,      85600,,           1,,         174,         325,       5510,       1617,       3627,         266,,           1.2,,         203.3,         379.7,       6436.9,       1889.0,       4237.1,         310.7
Austin Police Dept,TX,12,     469542,       2313,          39,         284,         985,       1005,      42025,      11417,      28486,       2122,         492.6,           8.3,          60.5,         209.8,         214.0,       8950.2,       2431.5,       6066.8,         451.9
Alachua County Sheriff Department,FL,12,,         554,           2,          46,          94,         412,       4890,       1997,       2630,         263,,,,,,,,,
Bakersfield Police Dept,CA,12,     154202,       1890,          20,          68,         699,       1103,      13835,       4241,       8562,       1032,       1225.7,          13.0,          44.1,         453.3,         715.3,       8972.0,       2750.3,       5552.5,         669.3
