Agency,State,Months,Population,Violent crime total,Murder and nonnegligent Manslaughter,Forcible rape,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,Violent Crime rate,Murder and nonnegligent manslaughter rate,Forcible rape rate,Robbery rate,Aggravated assault rate,Property crime rate,Burglary rate,Larceny-theft rate,Motor vehicle theft rate,
Abilene Police Dept,TX,12,     114523,         598,           7,          66,         126,         399,       5373,       1120,       4008,         245,         522.2,           6.1,          57.6,         110.0,         348.4,       4691.6,         978.0,       3499.7,         213.9
Ada County Sheriff Department,ID,12,,          91,           3,           7,           4,          77,       1885,         424,       1366,          95,,,,,,,,,
Aiken County Sheriff Department,SC,12,,         439,           5,          51,          89,         294,       3254,       1201,       1733,         320,,,,,,,,,
Akron City Police Dept,OH,12,     223303,       2345,          14,         194,         811,       1326,      13662,       2866,       8763,       2033,       1050.1,           6.3,          86.9,         363.2,         593.8,       6118.1,       1283.5,       3924.3,         910.4
Alameda County Sheriff Department,CA,12,,         687,           8,          25,         223,         431,       3262,         746,       1826,         690,,,,,,,,,
Albemarle County Police Department,VA,12,,         100,           0,          12,          18,          70,       1858,         346,       1415,          97,,,,,,,,,
Albuquerque Police Dept,NM,12,     426736,       6267,          70,         375,       1998,       3824,      41986,       9037,      25961,       6988,       1468.6,          16.4,          87.9,         468.2,         896.1,       9838.9,       2117.7,       6083.6,       1637.5
Alexandria Police Dept,VA,12,     114996,         636,           7,          45,         318,         266,       6507,         945,       4615,         947,         553.1,           6.1,          39.1,         276.5,         231.3,       5658.5,         821.8,       4013.2,         823.5
Allentown City Police Dept,PA,12,     105372,         652,           6,          49,         321,         276,       6791,       1513,       4670,         608,         618.8,           5.7,          46.5,         304.6,         261.9,       6444.8,       1435.9,       4431.9,         577.0
Amarillo Police Dept,TX,12,     171770,       1428,          11,          71,         334,       1012,      12660,       2116,       9857,         687,         831.3,           6.4,          41.3,         194.4,         589.2,       7370.3,       1231.9,       5738.5,         400.0
Amherst Town Police Dept,NY,12,     107331,          98,           0,           7,          59,          32,       2646,         263,       2208,         175,          91.3,            .0,           6.5,          55.0,          29.8,       2465.3,         245.0,       2057.2,         163.0
Anaheim Police Dept,CA,12,     286146,       2071,          14,          81,         978,         998,      12599,       2698,       7550,       2351,         723.8,           4.9,          28.3,         341.8,         348.8,       4403.0,         942.9,       2638.5,         821.6
Anchorage Police Dept,AK,12,     254774,       2078,          25,         198,         558,       1297,      14100,       2353,      10163,       1584,         815.6,           9.8,          77.7,         219.0,         509.1,       5534.3,         923.6,       3989.0,         621.7
Anderson County Sheriff Department,SC,12,,       1011,           8,          65,         103,         835,       5429,       1618,       3337,         474,,,,,,,,,
Ann Arbor Police Dept,MI,12,     109939,         409,           1,          37,         113,         258,       4287,         804,       3283,         200,         372.0,            .9,          33.7,         102.8,         234.7,       3899.4,         731.3,       2986.2,         181.9
