Agency,State,Months,Population,Violent crime total,Murder and nonnegligent Manslaughter,Forcible rape,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,Violent Crime rate,Murder and nonnegligent manslaughter rate,Forcible rape rate,Robbery rate,Aggravated assault rate,Property crime rate,Burglary rate,Larceny-theft rate,Motor vehicle theft rate,
Abilene Police Dept,TX,12,     112341,         721,           6,          90,         119,         506,       5410,       1250,       3918,         242,         641.8,           5.3,          80.1,         105.9,         450.4,       4815.7,       1112.7,       3487.6,         215.4
Ada County Sheriff Department,ID,12,,         117,           1,          11,           4,         101,       2065,         454,       1482,         129,,,,,,,,,
Aiken County Sheriff Department,SC,12,,         703,          13,          54,         105,         531,       3046,       1122,       1617,         307,,,,,,,,,
Akron City Police Dept,OH,12,     225262,       2164,          23,         195,         812,       1134,      13836,       3042,       8740,       2054,         960.7,          10.2,          86.6,         360.5,         503.4,       6142.2,       1350.4,       3879.9,         911.8
Alameda County Sheriff Department,CA,12,,       1502,           9,          39,         222,       1232,       4067,         982,       2338,         747,,,,,,,,,
Albemarle County Police Department,VA,12,,          82,           2,          25,          13,          42,       1846,         328,       1418,         100,,,,,,,,,
Albuquerque Police Dept,NM,12,     416917,       6707,          45,         288,       1434,       4940,      33793,       7659,      21087,       5047,       1608.7,          10.8,          69.1,         344.0,       1184.9,       8105.5,       1837.1,       5057.8,       1210.6
Alexandria Police Dept,VA,12,     115929,         705,           9,          37,         317,         342,       6612,       1042,       4696,         874,         608.1,           7.8,          31.9,         273.4,         295.0,       5703.5,         898.8,       4050.8,         753.9
Allentown City Police Dept,PA,12,     106934,         822,          11,          47,         374,         390,       6332,       1679,       4161,         492,         768.7,          10.3,          44.0,         349.7,         364.7,       5921.4,       1570.1,       3891.2,         460.1
Amarillo Police Dept,TX,12,     167393,       1261,          25,         106,         237,         893,      12285,       2168,       9575,         542,         753.3,          14.9,          63.3,         141.6,         533.5,       7339.0,       1295.2,       5720.1,         323.8
Amherst Town Police Dept,NY,12,     107238,         109,           1,           8,          69,          31,       2696,         236,       2214,         246,         101.6,            .9,           7.5,          64.3,          28.9,       2514.0,         220.1,       2064.6,         229.4
Anaheim Police Dept,CA,12,     278918,       2644,          24,          90,       1133,       1397,      15638,       3279,       8930,       3429,         947.9,           8.6,          32.3,         406.2,         500.9,       5606.7,       1175.6,       3201.7,       1229.4
Anchorage Police Dept,AK,12,     253667,       2478,          22,         198,         729,       1529,      16184,       2276,      11717,       2191,         976.9,           8.7,          78.1,         287.4,         602.8,       6380.0,         897.2,       4619.0,         863.7
Anderson County Sheriff Department,SC,12,,       1012,          12,          70,         135,         795,       4705,       1513,       2845,         347,,,,,,,,,
Ann Arbor Police Dept,MI,12,     110486,         552,           4,          42,         153,         353,       4937,         943,       3786,         208,         499.6,           3.6,          38.0,         138.5,         319.5,       4468.4,         853.5,       3426.7,         188.3
Anne Arundel County Police Department,MD,12,,       1642,           8,         107,         510,       1017,      16014,       3138,      11255,       1621,,,,,,,,,
Antioch Police Dept,CA,12,      70304,         577,           8,          20,         147,         402,       3562,       1048,       2032,         482,         820.7,          11.4,          28.4,         209.1,         571.8,       5066.6,       1490.7,       2890.3,         685.6
Arlington Police Dept,TX,12,     286748,       2443,          18,         144,         654,       1627,      18355,       3470,      12402,       2483,         852.0,           6.3,          50.2,         228.1,         567.4,       6401.1,       1210.1,       4325.1,         865.9
Arlington County Police Department,VA,12,,         707,           6,          32,         276,         393,       9362,         902,       7365,       1095,,,,,,,,,
Arvada Police Dept,CO,12,      98473,         332,           6,          42,          54,         230,       3655,         789,       2638,         228,         337.1,           6.1,          42.7,          54.8,         233.6,       3711.7,         801.2,       2678.9,         231.5
Athens-Clarke County Police Department,GA,12,      90791,         768,           6,          72,         218,         472,       6269,       1231,       4633,         405,         845.9,           6.6,          79.3,         240.1,         519.9,       6904.9,       1355.9,       5102.9,         446.1
Atlanta Police Dept,GA,12,     411204,      14684,         191,         422,       5343,       8728,      51596,      12136,      30888,       8572,       3571.0,          46.4,         102.6,       1299.4,       2122.5,      12547.5,       2951.3,       7511.6,       2084.6
Aurora Police Dept,CO,12,     252833,       3661,          15,         147,         623,       2876,      16095,       3018,      11802,       1275,       1448.0,           5.9,          58.1,         246.4,       1137.5,       6365.9,       1193.7,       4667.9,         504.3
Aurora Police Dept,IL,12,     107195,,          13,,         306,         625,       5182,       1232,       3317,         633,,          12.1,,         285.5,         583.0,       4834.2,       1149.3,       3094.4,         590.5
Austin Police Dept,TX,12,     511676,       3249,          37,         249,       1542,       1421,      37383,       7047,      26403,       3933,         635.0,           7.2,          48.7,         301.4,         277.7,       7306.0,       1377.2,       5160.1,         768.7
Alachua County Sheriff Department,FL,12,,         857,           6,          79,         135,         637,       4969,       1576,       3002,         391,,,,,,,,,
Bakersfield Police Dept,CA,12,     191246,       1950,          35,          59,         573,       1283,      13796,       3199,       8653,       1944,       1019.6,          18.3,          30.9,         299.6,         670.9,       7213.7,       1672.7,       4524.5,       1016.5
Baltimore City Police Dept,MD,12,     739180,      20951,         321,         637,      11275,       8718,      71832,      15897,      42402,      13533,       2834.4,          43.4,          86.2,       1525.3,       1179.4,       9717.8,       2150.6,       5736.4,       1830.8
Baltimore County Police Department,MD,12,,       7188,          31,         281,       2165,       4711,      37618,       7233,      24129,       6256,,,,,,,,,
Baton Rouge Police Dept,LA,12,     226595,       5551,          64,         180,       1470,       3837,      26291,       5354,      16439,       4498,       2449.7,          28.2,          79.4,         648.7,       1693.3,      11602.6,       2362.8,       7254.8,       1985.0
Beaufort County Sheriff Office,SC,12,,         740,           7,          36,          91,         606,       5052,       1153,       3715,         184,,,,,,,,,
Beaumont Police Dept,TX,12,     120031,       1413,          25,         219,         508,         661,      10335,       2377,       6896,       1062,       1177.2,          20.8,         182.5,         423.2,         550.7,       8610.3,       1980.3,       5745.2,         884.8
Bellevue Police Dept,WA,12,      88956,         227,           5,          30,          77,         115,       4942,         611,       4082,         249,         255.2,           5.6,          33.7,          86.6,         129.3,       5555.6,         686.9,       4588.8,         279.9
Berkeley Police Dept,CA,12,     102876,       1394,           8,          36,         745,         605,       9878,       1740,       6998,       1140,       1355.0,           7.8,          35.0,         724.2,         588.1,       9601.9,       1691.4,       6802.4,       1108.1
Berkeley County Sheriff Office,SC,12,,         527,           4,          50,          56,         417,       3394,         972,       2136,         286,,,,,,,,,
Bexar County Sheriff Office,TX,12,,         558,          12,          86,          89,         371,       6516,       1648,       4295,         573,,,,,,,,,
Birmingham Police Dept,AL,12,     270978,       6625,         135,         273,       1980,       4237,      26412,       6483,      16285,       3644,       2444.8,          49.8,         100.7,         730.7,       1563.6,       9746.9,       2392.4,       6009.7,       1344.8
Boise Police Dept,ID,12,     144248,         506,           4,          60,          58,         384,       7906,       1374,       6147,         385,         350.8,           2.8,          41.6,          40.2,         266.2,       5480.8,         952.5,       4261.4,         266.9
Boston Police Dept,MA,12,     556724,      10664,          85,         453,       4245,       5881,      42414,       6799,      24375,      11240,       1915.5,          15.3,          81.4,         762.5,       1056.4,       7618.5,       1221.3,       4378.3,       2019.0
Boulder Police Dept,CO,12,      90334,         222,           6,          40,          53,         123,       6300,       1032,       5009,         259,         245.8,           6.6,          44.3,          58.7,         136.2,       6974.1,       1142.4,       5545.0,         286.7
Brazoria County Sheriff Department,TX,12,,         220,           5,          40,          16,         159,       1205,         449,         633,         123,,,,,,,,,
Bridgeport Police Dept,CT,12,     136781,       1870,          50,          59,         947,         814,       8989,       2420,       3546,       3023,       1367.1,          36.6,          43.1,         692.3,         595.1,       6571.8,       1769.3,       2592.5,       2210.1
Broken Arrow Police Dept,OK,12,      63766,         148,           0,          17,          18,         113,       2062,         397,       1524,         141,         232.1,            .0,          26.7,          28.2,         177.2,       3233.7,         622.6,       2390.0,         221.1
Brownsville Police Dept,TX,12,     109912,         920,          12,          31,         268,         609,       9038,       1996,       6322,         720,         837.0,          10.9,          28.2,         243.8,         554.1,       8222.9,       1816.0,       5751.9,         655.1
Buffalo Police Dept,NY,12,     324354,       6890,          90,         280,       3269,       3251,      24093,       7289,      12243,       4561,       2124.2,          27.7,          86.3,       1007.8,       1002.3,       7428.0,       2247.2,       3774.6,       1406.2
Buncombe County Sheriff Department,NC,12,,         295,           4,          10,          28,         253,       1945,         697,       1103,         145,,,,,,,,,
Burbank Police Dept,CA,12,      97996,         455,           5,          21,         189,         240,       4186,         496,       2669,       1021,         464.3,           5.1,          21.4,         192.9,         244.9,       4271.6,         506.1,       2723.6,       1041.9
Brevard County Sheriff Department,FL,12,,       1008,           6,          54,         102,         846,       6917,       1828,       4597,         492,,,,,,,,,
Cambridge Police Dept,MA,12,      94302,         778,           1,          28,         276,         473,       5085,         774,       3551,         760,         825.0,           1.1,          29.7,         292.7,         501.6,       5392.3,         820.8,       3765.6,         805.9
Cameron County Sheriff Department,TX,12,,         150,           4,           1,          15,         130,       1515,         911,         548,          56,,,,,,,,,
Carslbad Police Dept,CA,12,      65476,         390,           3,          22,          98,         267,       3077,         816,       1822,         439,         595.6,           4.6,          33.6,         149.7,         407.8,       4699.4,       1246.3,       2782.7,         670.5
Carrollton Police Dept,TX,12,      92399,         253,           6,          20,          69,         158,       3939,         802,       2722,         415,         273.8,           6.5,          21.6,          74.7,         171.0,       4263.0,         868.0,       2945.9,         449.1
Cary Police Dept,NC,12,      53655,         105,           3,           8,          28,          66,       1997,         370,       1552,          75,         195.7,           5.6,          14.9,          52.2,         123.0,       3721.9,         689.6,       2892.6,         139.8
Chandler Police Dept,AZ,12,     106525,         294,           6,          27,          81,         180,       6584,       1472,       4425,         687,         276.0,           5.6,          25.3,          76.0,         169.0,       6180.7,       1381.8,       4154.0,         644.9
Charles County Sheriff Office,MD,12,,         557,           3,          19,         121,         414,       3816,         760,       2681,         375,,,,,,,,,
Charleston City Police Dept,SC,12,      82676,         956,          15,          48,         233,         660,       5025,         849,       3698,         478,       1156.3,          18.1,          58.1,         281.8,         798.3,       6077.9,       1026.9,       4472.9,         578.2
Charlotte-Mecklenburg Police Department,NC,12,     527121,       9102,          87,         350,       2713,       5952,      41955,      10326,      28469,       3160,       1726.7,          16.5,          66.4,         514.7,       1129.2,       7959.3,       1958.9,       5400.8,         599.5
Chattanooga Police Dept,TN,12,     157451,       2257,          43,          92,         606,       1516,      12042,       2736,       7804,       1502,       1433.5,          27.3,          58.4,         384.9,         962.8,       7648.1,       1737.7,       4956.5,         953.9
Cherokee County Sheriff Department,GA,12,,         117,           6,           9,          13,          89,       1796,         414,       1236,         146,,,,,,,,,
Chesapeake Police Dept,VA,12,     170107,         824,          19,          63,         332,         410,       7892,       1555,       5685,         652,         484.4,          11.2,          37.0,         195.2,         241.0,       4639.4,         914.1,       3342.0,         383.3
Chesterfield County Police Department,VA,12,,         308,           8,          59,         116,         125,       8478,       1585,       6550,         343,,,,,,,,,
Chicago Police Dept,IL,12,   2802494,,         928,,      33925,      40380,     205001,      43821,     121164,      40016,,          33.1,,       1210.5,       1440.9,       7314.9,       1563.6,       4323.4,       1427.9
Chula Vista Police Dept,CA,12,     147262,       1228,           7,          53,         449,         719,       9086,       1739,       4807,       2540,         833.9,           4.8,          36.0,         304.9,         488.2,       6170.0,       1180.9,       3264.3,       1724.8
Cincinnati Police Dept,OH,12,     366953,       4855,          38,         382,       2131,       2304,      24548,       6020,      16796,       1732,       1323.1,          10.4,         104.1,         580.7,         627.9,       6689.7,       1640.5,       4577.2,         472.0
Clackamas County Sheriff Department,OR,12,,         351,           6,          64,         144,         137,       9337,       1775,       6088,       1474,,,,,,,,,
Clark County Sheriff Department,WA,12,,         482,           8,          79,         174,         221,       6632,       1550,       4351,         731,,,,,,,,,
Clarksville Police Dept,TN,12,      86912,         701,           8,         140,         122,         431,       4467,       1065,       3196,         206,         806.6,           9.2,         161.1,         140.4,         495.9,       5139.7,       1225.4,       3677.3,         237.0
Clayton County Police Department,GA,12,,         808,           8,          51,         288,         461,       9427,       1893,       6464,       1070,,,,,,,,,
Cleveland,OH,12,     506230,       7744,         132,         749,       3924,       2939,      30001,       8007,      12931,       9063,       1529.7,          26.1,         148.0,         775.1,         580.6,       5926.4,       1581.7,       2554.4,       1790.3
Cobb County Police Department,GA,12,,       1134,          13,         121,         380,         620,      15114,       2898,      10707,       1509,,,,,,,,,
Colorado Springs,CO,12,     312122,       1503,          14,         228,         401,         860,      19308,       3033,      15185,       1090,         481.5,           4.5,          73.0,         128.5,         275.5,       6186.0,         971.7,       4865.1,         349.2
Columbia County Sheriff Department,GA,9,,          81,           1,          23,          15,          42,       1680,         305,       1231,         144,,,,,,,,,
Columbia Police Dept,MO,12,      74302,         414,           9,          36,          89,         280,       4081,         589,       3326,         166,         557.2,          12.1,          48.5,         119.8,         376.8,       5492.4,         792.7,       4476.3,         223.4
Columbia Police Dept,SC,12,     100504,       2124,          19,         116,         591,       1398,      10152,       1866,       7614,         672,       2113.3,          18.9,         115.4,         588.0,       1391.0,      10101.1,       1856.6,       7575.8,         668.6
Columbus Police Dept,GA,12,     194128,       1008,          20,          37,         371,         580,      10884,       1984,       8004,         896,         519.2,          10.3,          19.1,         191.1,         298.8,       5606.6,       1022.0,       4123.1,         461.6
Columbus Police Dept,OH,12,     647860,       6761,         100,         679,       3599,       2383,      49582,      13086,      29776,       6720,       1043.6,          15.4,         104.8,         555.5,         367.8,       7653.2,       2019.9,       4596.1,       1037.3
Concord Police Dept,CA,12,     114642,         665,           4,          45,         193,         423,       7787,       1534,       5187,       1066,         580.1,           3.5,          39.3,         168.4,         369.0,       6792.4,       1338.1,       4524.5,         929.9
Contra Costa County Sheriff Department,CA,12,,         737,          27,          49,         199,         462,       5656,       1930,       3721,           5,,,,,,,,,
Cook County Sheriff Department,IL,12,,,           1,,          52,         208,       3789,         860,       2581,         348,,,,,,,,,
Corona Police Dept,CA,12,      87837,         645,           4,          21,         237,         383,       5229,       1526,       2626,       1077,         734.3,           4.6,          23.9,         269.8,         436.0,       5953.1,       1737.3,       2989.6,       1226.1
Corpus Christi Police Dept,TX,12,     276880,       2371,          13,         178,         492,       1688,      24812,       4248,      19215,       1349,         856.3,           4.7,          64.3,         177.7,         609.7,       8961.3,       1534.2,       6939.8,         487.2
Costa Mesa Police Dept,CA,12,      97909,         440,           6,          33,         191,         210,       6327,       1179,       4281,         867,         449.4,           6.1,          33.7,         195.1,         214.5,       6462.1,       1204.2,       4372.4,         885.5
Cape Coral Police Dept,FL,12,      84364,         241,           3,          12,          35,         191,       3752,         930,       2578,         244,         285.7,           3.6,          14.2,          41.5,         226.4,       4447.4,       1102.4,       3055.8,         289.2
Charlotte County Sheriff Department,FL,12,,         343,           1,          17,         100,         225,       3533,         956,       2355,         222,,,,,,,,,
Citrus County Sheriff Department,FL,12,,         241,           1,          10,          12,         218,       1593,         616,         906,          71,,,,,,,,,
Clay County Sheriff Department,FL,12,,         557,           6,          55,          47,         449,       3629,         656,       2693,         280,,,,,,,,,
Clearwater Police Dept,FL,12,     101540,       1148,           4,          48,         235,         861,       6851,       1615,       4813,         423,       1130.6,           3.9,          47.3,         231.4,         847.9,       6747.1,       1590.5,       4740.0,         416.6
Collier County Sheriff Department,FL,12,,       1106,          13,          96,         246,         751,       7078,       2442,       4037,         599,,,,,,,,,
Coral Springs Police Dept,FL,12,      89313,         290,           1,          21,          46,         222,       4259,         750,       3118,         391,         324.7,           1.1,          23.5,          51.5,         248.6,       4768.6,         839.7,       3491.1,         437.8
Dallas Police Dept,TX,12,   1062677,      16886,         295,         957,       7077,       8557,      83821,      17860,      48268,      17693,       1589.0,          27.8,          90.1,         666.0,         805.2,       7887.7,       1680.7,       4542.1,       1664.9
Daly City Police Dept,CA,12,      94977,         355,           1,           7,         206,         141,       2779,         305,       1900,         574,         373.8,           1.1,           7.4,         216.9,         148.5,       2926.0,         321.1,       2000.5,         604.4
Davenport Police Dept,IA,12,      98411,       1651,           8,          60,         341,       1242,       7330,       1810,       5012,         508,       1677.7,           8.1,          61.0,         346.5,       1262.1,       7448.4,       1839.2,       5092.9,         516.2
Davidson County Sheriff Department,NC,12,,         204,           8,          22,          16,         158,       2281,       1001,       1182,          98,,,,,,,,,
Dayton,OH,12,     184534,       2499,          57,         250,       1343,         849,      15150,       3939,       8703,       2508,       1354.2,          30.9,         135.5,         727.8,         460.1,       8209.9,       2134.6,       4716.2,       1359.1
Dekalb County Public Safety Department,GA,12,,       3534,          68,         208,       2159,       1099,      42523,       9389,      26506,       6628,,,,,,,,,
Denton Police Dept,TX,12,      70497,         408,           1,          36,          73,         298,       3507,         571,       2736,         200,         578.7,           1.4,          51.1,         103.6,         422.7,       4974.7,         810.0,       3881.0,         283.7
Denver Police Dept,CO,12,     511085,       4706,          81,         366,       1714,       2545,      30728,       7759,      16723,       6246,         920.8,          15.8,          71.6,         335.4,         498.0,       6012.3,       1518.1,       3272.1,       1222.1
Des Moines Police Dept,IA,12,     196647,         839,          12,          73,         301,         453,      13344,       1714,      10744,         886,         426.7,           6.1,          37.1,         153.1,         230.4,       6785.8,         871.6,       5463.6,         450.6
Detroit Police Dept,MI,12,   1022283,      27471,         541,       1116,      12772,      13042,      94356,      22156,      42631,      29569,       2687.2,          52.9,         109.2,       1249.4,       1275.8,       9229.9,       2167.3,       4170.2,       2892.4
Douglas County Sheriff Department,CO,12,,          56,           2,           9,           5,          40,       1172,         288,         856,          28,,,,,,,,,
Douglas County Sheriff Office,NE,12,,         126,           0,           8,          17,         101,       1658,         271,       1261,         126,,,,,,,,,
Downey Police Dept,CA,12,      96902,         615,           9,          40,         401,         165,       3922,         840,       1883,       1199,         634.7,           9.3,          41.3,         413.8,         170.3,       4047.4,         866.9,       1943.2,       1237.3
Durham Police Dept,NC,12,     145749,       1729,          35,          78,         848,         768,      13821,       4729,       7918,       1174,       1186.3,          24.0,          53.5,         581.8,         526.9,       9482.7,       3244.6,       5432.6,         805.5
Dutchess County Sheriff Office,NY,12,,          49,           0,           0,           9,          40,         992,         242,         713,          37,,,,,,,,,
East Baton Rouge Parish Sheriff Dept,LA,12,,         754,          15,          48,         188,         503,      10012,       1579,       7779,         654,,,,,,,,,
Edison Twp Police Dept,NJ,12,      91921,         149,           1,           0,          81,          67,       3170,         657,       2057,         456,         162.1,           1.1,            .0,          88.1,          72.9,       3448.6,         714.7,       2237.8,         496.1
El Cajon Police Dept,CA,12,      94087,         899,           3,          42,         206,         648,       6347,       1291,       4178,         878,         955.5,           3.2,          44.6,         218.9,         688.7,       6745.9,       1372.1,       4440.6,         933.2
El Dorado County Sheriff Department,CA,12,,         324,           4,          14,          17,         289,       2789,       1342,       1424,          23,,,,,,,,,
El Monte Police Dept,CA,12,     108789,       1340,          16,          23,         603,         698,       4395,       1352,       1957,       1086,       1231.7,          14.7,          21.1,         554.3,         641.6,       4039.9,       1242.8,       1798.9,         998.3
El Paso County,CO,12,,         337,           5,          16,          22,         294,       2493,         651,       1700,         142,,,,,,,,,
El Paso County Sheriff Department,TX,12,,         460,          10,          54,          59,         337,       1688,         496,       1038,         154,,,,,,,,,
El Paso Police Dept,TX,12,     565183,       5369,          44,         233,       1086,       4006,      35096,       4277,      26915,       3904,         950.0,           7.8,          41.2,         192.2,         708.8,       6209.7,         756.7,       4762.2,         690.7
Elgin Police Dept,IL,12,      82076,,           5,,         103,         274,       3813,         826,       2724,         263,,           6.1,,         125.5,         333.8,       4645.7,       1006.4,       3318.9,         320.4
Elizabeth Police Dept,NJ,12,     109476,       1357,          11,          41,         921,         384,       7862,       1865,       3924,       2073,       1239.5,          10.0,          37.5,         841.3,         350.8,       7181.5,       1703.6,       3584.3,       1893.6
Elkhart County Sheriff Department,IN,12,,         438,           3,          11,          15,         409,       1988,         561,       1290,         137,,,,,,,,,
Erie County Sheriff Office,NY,12,,         268,           2,           9,          12,         245,       1664,         209,       1352,         103,,,,,,,,,
Erie Police Dept,PA,12,     109785,         813,           8,          63,         412,         330,       5054,       1137,       3466,         451,         740.5,           7.3,          57.4,         375.3,         300.6,       4603.5,       1035.7,       3157.1,         410.8
