Agency,State,Months,Population,Violent crime total,Murder and nonnegligent Manslaughter,Forcible rape,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,Violent Crime rate,Murder and nonnegligent manslaughter rate,Forcible rape rate,Robbery rate,Aggravated assault rate,Property crime rate,Burglary rate,Larceny-theft rate,Motor vehicle theft rate,
Abilene Police Dept,TX,12,     112105,         696,           5,          80,         131,         480,       5353,       1044,       4095,         214,         620.8,           4.5,          71.4,         116.9,         428.2,       4775.0,         931.3,       3652.8,         190.9
Ada County Sheriff Department,ID,12,,         150,           3,          16,           9,         122,       1996,         435,       1407,         154,,,,,,,,,
Aiken County Sheriff Department,SC,12,,         636,           8,          47,          79,         502,       3235,       1140,       1767,         328,,,,,,,,,
Akron City Police Dept,OH,12,     222864,       2268,          18,         209,         875,       1166,      13633,       2792,       8824,       2017,       1017.7,           8.1,          93.8,         392.6,         523.2,       6117.2,       1252.8,       3959.4,         905.0
Alameda County Sheriff Department,CA,12,,       1331,          13,          35,         214,       1069,       3838,         872,       2159,         807,,,,,,,,,
Albemarle County Police Department,VA,12,,         106,           6,          14,          17,          69,       1864,         332,       1439,          93,,,,,,,,,
Albuquerque Police Dept,NM,12,     419714,       4735,          53,         296,       1623,       2763,      36818,       8362,      23461,       4995,       1128.1,          12.6,          70.5,         386.7,         658.3,       8772.2,       1992.3,       5589.8,       1190.1
Alexandria Police Dept,VA,12,     114015,         654,           2,          30,         291,         331,       6764,         934,       4647,       1183,         573.6,           1.8,          26.3,         255.2,         290.3,       5932.6,         819.2,       4075.8,       1037.6
Allentown City Police Dept,PA,12,     105513,         776,           7,          48,         414,         307,       6255,       1435,       4174,         646,         735.5,           6.6,          45.5,         392.4,         291.0,       5928.2,       1360.0,       3955.9,         612.2
Amarillo Police Dept,TX,12,     168142,       1380,          16,          84,         242,       1038,      11913,       2419,       8883,         611,         820.7,           9.5,          50.0,         143.9,         617.3,       7085.1,       1438.7,       5283.0,         363.4
Amherst Town Police Dept,NY,12,     107042,          85,           1,           8,          54,          22,       2758,         215,       2331,         212,          79.4,            .9,           7.5,          50.4,          20.6,       2576.6,         200.9,       2177.6,         198.1
Anaheim Police Dept,CA,12,     283552,       2475,          25,          76,       1011,       1363,      14924,       3141,       8764,       3019,         872.9,           8.8,          26.8,         356.5,         480.7,       5263.2,       1107.7,       3090.8,       1064.7
Anchorage Police Dept,AK,12,     253500,       2510,          29,         242,         777,       1462,      15795,       2521,      11152,       2122,         990.1,          11.4,          95.5,         306.5,         576.7,       6230.8,         994.5,       4399.2,         837.1
Anderson County Sheriff Department,SC,12,,         976,           6,          38,          97,         835,       4902,       1488,       2997,         417,,,,,,,,,
Ann Arbor Police Dept,MI,12,     109424,         472,           3,          43,         132,         294,       4942,       1083,       3644,         215,         431.3,           2.7,          39.3,         120.6,         268.7,       4516.4,         989.7,       3330.2,         196.5
Anne Arundel County Police Department,MD,12,,       1516,          15,          89,         583,         829,      16721,       2979,      12033,       1709,,,,,,,,,
Antioch Police Dept,CA,12,      73386,         577,           2,           9,         130,         436,       2922,         914,       1634,         374,         786.3,           2.7,          12.3,         177.1,         594.1,       3981.7,       1245.5,       2226.6,         509.6
Arlington Police Dept,TX,12,     292324,       2576,           9,         154,         521,       1892,      17828,       3224,      12306,       2298,         881.2,           3.1,          52.7,         178.2,         647.2,       6098.7,       1102.9,       4209.7,         786.1
Arlington County Police Department,VA,12,,         792,          11,          32,         316,         433,      10136,         929,       7843,       1364,,,,,,,,,
Arvada Police Dept,CO,12,      97821,         267,           1,          21,          56,         189,       3506,         704,       2635,         167,         272.9,           1.0,          21.5,          57.2,         193.2,       3584.1,         719.7,       2693.7,         170.7
Athens-Clarke County Police Department,GA,12,      91242,         785,          10,          49,         224,         502,       6348,       1039,       4889,         420,         860.3,          11.0,          53.7,         245.5,         550.2,       6957.3,       1138.7,       5358.3,         460.3
Atlanta Police Dept,GA,12,     404337,      14744,         184,         441,       5260,       8859,      54267,      11694,      34221,       8352,       3646.5,          45.5,         109.1,       1300.9,       2191.0,      13421.2,       2892.1,       8463.5,       2065.6
Aurora Police Dept,CO,12,     256957,       1958,          18,         138,         549,       1253,      14944,       2436,      11173,       1335,         762.0,           7.0,          53.7,         213.7,         487.6,       5815.8,         948.0,       4348.2,         519.5
Aurora Police Dept,IL,12,     113058,,          24,,         231,         576,       5399,       1151,       3756,         492,,          21.2,,         204.3,         509.5,       4775.4,       1018.1,       3322.2,         435.2
Austin Police Dept,TX,12,     523691,       4050,          46,         308,       1336,       2360,      38536,       7521,      27434,       3581,         773.4,           8.8,          58.8,         255.1,         450.6,       7358.5,       1436.2,       5238.6,         683.8
Alachua County Sheriff Department,FL,12,,       1138,           4,          79,         196,         859,       5360,       1579,       3347,         434,,,,,,,,,
Bakersfield Police Dept,CA,12,     192021,       1298,          29,          39,         604,         626,      12508,       2862,       7883,       1763,         676.0,          15.1,          20.3,         314.5,         326.0,       6513.9,       1490.5,       4105.3,         918.1
Baltimore City Police Dept,MD,12,     712209,      21492,         322,         683,      11353,       9134,      73360,      16569,      45619,      11172,       3017.7,          45.2,          95.9,       1594.1,       1282.5,      10300.3,       2326.4,       6405.3,       1568.6
Baltimore County Police Department,MD,12,,       7663,          38,         248,       2468,       4909,      38253,       7505,      25371,       5377,,,,,,,,,
Baton Rouge Police Dept,LA,12,     229027,       6551,          65,         173,       1394,       4919,      24243,       5164,      15796,       3283,       2860.4,          28.4,          75.5,         608.7,       2147.8,      10585.2,       2254.8,       6897.0,       1433.5
Beaufort County Sheriff Office,SC,12,,         539,           6,          39,          94,         400,       5380,       1289,       3884,         207,,,,,,,,,
Beaumont Police Dept,TX,12,     117187,       1230,          14,         189,         420,         607,       9951,       1749,       7414,         788,       1049.6,          11.9,         161.3,         358.4,         518.0,       8491.6,       1492.5,       6326.6,         672.4
Bellevue Police Dept,WA,12,      85626,         169,           0,          22,          52,          95,       5120,         681,       4095,         344,         197.4,            .0,          25.7,          60.7,         110.9,       5979.5,         795.3,       4782.4,         401.7
Berkeley Police Dept,CA,12,     100332,       1253,          10,          33,         619,         591,      10154,       1538,       7541,       1075,       1248.9,          10.0,          32.9,         617.0,         589.0,      10120.4,       1532.9,       7516.0,       1071.4
Berkeley County Sheriff Office,SC,12,,         549,           3,          53,          72,         421,       3416,         971,       2167,         278,,,,,,,,,
Bexar County Sheriff Office,TX,12,,         635,           8,          38,          73,         516,       4983,       1233,       3271,         479,,,,,,,,,
Birmingham Police Dept,AL,12,     270728,       6649,         121,         248,       2158,       4122,      26388,       6399,      16309,       3680,       2456.0,          44.7,          91.6,         797.1,       1522.6,       9747.1,       2363.6,       6024.1,       1359.3
Boise Police Dept,ID,12,     149856,         645,           3,          53,          76,         513,       8228,       1424,       6311,         493,         430.4,           2.0,          35.4,          50.7,         342.3,       5490.6,         950.2,       4211.4,         329.0
Boston Police Dept,MA,12,     550715,       9569,          96,         379,       3597,       5497,      42709,       6671,      26002,      10036,       1737.6,          17.4,          68.8,         653.2,         998.2,       7755.2,       1211.3,       4721.5,       1822.4
