Agency,State,Months,Population,Violent crime total,Murder and nonnegligent Manslaughter,Forcible rape,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,Violent Crime rate,Murder and nonnegligent manslaughter rate,Forcible rape rate,Robbery rate,Aggravated assault rate,Property crime rate,Burglary rate,Larceny-theft rate,Motor vehicle theft rate,
Abilene Police Dept,TX,12,     114644,         661,           9,          89,         167,         396,       4911,       1324,       3295,         292,         576.6,           7.9,          77.6,         145.7,         345.4,       4283.7,       1154.9,       2874.1,         254.7
Ada County Sheriff Department,ID,12,,         167,           4,          21,           5,         137,       1263,         290,         904,          69,,,,,,,,,
Aiken County Sheriff Department,SC,12,,         440,           7,          53,          88,         292,       3155,       1007,       1730,         418,,,,,,,,,
Akron City Police Dept,OH,12,     208701,       1584,          22,         181,         732,         649,      10709,       3358,       6133,       1218,         759.0,          10.5,          86.7,         350.7,         311.0,       5131.3,       1609.0,       2938.7,         583.6
Alachua County Sheriff Department,FL,12,,       1041,           1,          52,         156,         832,       3812,       1262,       2283,         267,,,,,,,,,
Alameda County Sheriff Department,CA,12,,         683,           6,          27,         293,         357,       2864,         676,       1275,         913,,,,,,,,,
Albemarle County Police Department,VA,12,,         156,           1,          26,          45,          84,       2041,         303,       1647,          91,,,,,,,,,
Albuquerque Police Dept,NM,12,     513124,       5080,          47,         307,       1439,       3287,      29293,       5622,      18632,       5039,         990.0,           9.2,          59.8,         280.4,         640.6,       5708.8,       1095.6,       3631.1,         982.0
Alexandria Police Dept,VA,12,     137812,         366,           7,          18,         162,         179,       3301,         366,       2576,         359,         265.6,           5.1,          13.1,         117.6,         129.9,       2395.3,         265.6,       1869.2,         260.5
Allentown City Police Dept,PA,12,     107397,         869,          20,          20,         552,         277,       5333,       1335,       3462,         536,         809.1,          18.6,          18.6,         514.0,         257.9,       4965.7,       1243.1,       3223.6,         499.1
Amarillo Police Dept,TX,12,     187234,       1835,          19,         127,         431,       1258,      11404,       2589,       7564,       1251,         980.1,          10.1,          67.8,         230.2,         671.9,       6090.8,       1382.8,       4039.9,         668.1
Amherst Town Police Dept,NY,12,     111622,         137,           2,           8,          47,          80,       1808,         200,       1558,          50,         122.7,           1.8,           7.2,          42.1,          71.7,       1619.8,         179.2,       1395.8,          44.8
Anaheim Police Dept,CA,12,     335133,       1423,          17,          96,         581,         729,       8798,       1827,       5695,       1276,         424.6,           5.1,          28.6,         173.4,         217.5,       2625.2,         545.2,       1699.3,         380.7
Anchorage Police Dept,AK,12,     284142,       2405,          22,         257,         453,       1673,      11107,       1454,       8397,       1256,         846.4,           7.7,          90.4,         159.4,         588.8,       3909.0,         511.7,       2955.2,         442.0
Anderson County Sheriff Department,SC,12,,         823,           4,          47,          76,         696,       7093,       2100,       4277,         716,,,,,,,,,
Ann Arbor Police Dept,MI,12,     113011,         298,           0,          30,          65,         203,       2789,         571,       2059,         159,         263.7,            .0,          26.5,          57.5,         179.6,       2467.9,         505.3,       1821.9,         140.7
Anne Arundel County Police Department,MD,12,,       2605,          12,          85,         722,       1786,      16489,       3000,      12053,       1436,,,,,,,,,
Antioch Police Dept,CA,12,     101973,         860,          10,          27,         411,         412,       3122,       1027,       1146,         949,         843.4,           9.8,          26.5,         403.0,         404.0,       3061.6,       1007.1,       1123.8,         930.6
Arlington Police Dept,TX,12,     372073,       2588,          13,         156,         742,       1677,      21079,       4447,      14990,       1642,         695.6,           3.5,          41.9,         199.4,         450.7,       5665.3,       1195.2,       4028.8,         441.3
