Agency,State,Months,Population,Violent crime total,Murder and nonnegligent Manslaughter,Forcible rape,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,Violent Crime rate,Murder and nonnegligent manslaughter rate,Forcible rape rate,Robbery rate,Aggravated assault rate,Property crime rate,Burglary rate,Larceny-theft rate,Motor vehicle theft rate,
Abilene Police Dept,TX,12,     119886,         472,           3,          38,         127,         304,       4393,       1037,       3185,         171,         393.7,           2.5,          31.7,         105.9,         253.6,       3664.3,         865.0,       2656.7,         142.6
Ada County Sheriff Department,ID,12,,         128,           0,          17,           6,         105,       1036,         248,         758,          30,,,,,,,,,
Aiken County Sheriff Department,SC,12,,         351,           4,          41,          47,         259,       3776,       1187,       2173,         416,,,,,,,,,
Akron City Police Dept,OH,12,     198390,       1759,          24,         167,         577,         991,      10034,       3429,       5884,         721,         886.6,          12.1,          84.2,         290.8,         499.5,       5057.7,       1728.4,       2965.9,         363.4
Alachua County Sheriff Department,FL,12,,         583,           4,          56,          69,         454,       2403,         740,       1576,          87,,,,,,,,,
Alameda County Sheriff Department,CA,12,,         651,           5,          23,         206,         417,       2662,         730,       1182,         750,,,,,,,,,
Albemarle County Police Department,VA,12,,          99,           4,          22,          17,          56,       1469,         232,       1187,          50,,,,,,,,,
Albuquerque Police Dept,NM,12,     553684,       4151,          41,         278,       1092,       2740,      29718,       6677,      20298,       2743,         749.7,           7.4,          50.2,         197.2,         494.9,       5367.3,       1205.9,       3666.0,         495.4
Alexandria Police Dept,VA,12,     145892,         243,           0,           9,         138,          96,       2990,         281,       2383,         326,         166.6,            .0,           6.2,          94.6,          65.8,       2049.5,         192.6,       1633.4,         223.5
Allentown City Police Dept,PA,12,     119334,         653,          15,          54,         374,         210,       4603,       1248,       2987,         368,         547.2,          12.6,          45.3,         313.4,         176.0,       3857.2,       1045.8,       2503.1,         308.4
Amarillo Police Dept,TX,12,     196576,       1278,          10,         110,         278,         880,       8900,       2087,       6184,         629,         650.1,           5.1,          56.0,         141.4,         447.7,       4527.5,       1061.7,       3145.9,         320.0
Amherst Town Police Dept,NY,12,     117591,          88,           0,           7,          28,          53,       2261,         214,       2010,          37,          74.8,            .0,           6.0,          23.8,          45.1,       1922.8,         182.0,       1709.3,          31.5
Anaheim Police Dept,CA,12,     344526,       1279,          15,          82,         440,         742,      10070,       1605,       7025,       1440,         371.2,           4.4,          23.8,         127.7,         215.4,       2922.9,         465.9,       2039.0,         418.0
Anchorage Police Dept,AK,12,     299143,       2479,          15,         303,         488,       1673,      10543,       1158,       8554,         831,         828.7,           5.0,         101.3,         163.1,         559.3,       3524.4,         387.1,       2859.5,         277.8
Anderson County Sheriff Department,SC,12,,         809,          10,          40,         110,         649,       6816,       1890,       4251,         675,,,,,,,,,
Ann Arbor Police Dept,MI,12,     115008,         227,           1,          35,          50,         141,       2726,         714,       1898,         114,         197.4,            .9,          30.4,          43.5,         122.6,       2370.3,         620.8,       1650.3,          99.1
Anne Arundel County Police Department,MD,9,,       1557,           5,          73,         340,       1139,      10076,       1750,       7676,         650,,,,,,,,,
Antioch Police Dept,CA,12,     105009,       1068,          10,          29,         372,         657,       4757,       1741,       1920,       1096,       1017.1,           9.5,          27.6,         354.3,         625.7,       4530.1,       1658.0,       1828.4,       1043.7
Arlington Police Dept,TX,12,     379295,       1909,          17,         135,         532,       1225,      15109,       3543,      10616,         950,         503.3,           4.5,          35.6,         140.3,         323.0,       3983.4,         934.1,       2798.9,         250.5
Arlington County Police Department,VA,12,,         305,           5,          31,         117,         152,       3855,         286,       3383,         186,,,,,,,,,
Arvada Police Dept,CO,12,     109029,         158,           0,          22,          29,         107,       2605,         390,       2014,         201,         144.9,            .0,          20.2,          26.6,          98.1,       2389.3,         357.7,       1847.2,         184.4
Athens-Clarke County Police Department,GA,12,     117457,         455,           5,          48,         158,         244,       4601,       1149,       3210,         242,         387.4,           4.3,          40.9,         134.5,         207.7,       3917.2,         978.2,       2732.9,         206.0
Atlanta Police Dept,GA,12,     437041,       6027,          83,         113,       2276,       3555,      28554,       6192,      17212,       5150,       1379.0,          19.0,          25.9,         520.8,         813.4,       6533.5,       1416.8,       3938.3,       1178.4
Richmond,GA,12,,         879,          28,          85,         542,         224,      11592,       3146,       7276,       1170,,,,,,,,,
Aurora Police Dept,CO,12,     336952,       1433,          29,         179,         483,         742,      10059,       1791,       7370,         898,         425.3,           8.6,          53.1,         143.3,         220.2,       2985.3,         531.5,       2187.3,         266.5
Aurora Police Dept,IL,12,     199765,         563,           0,          65,         125,         373,       3565,         944,       2495,         126,         281.8,            .0,          32.5,          62.6,         186.7,       1784.6,         472.6,       1249.0,          63.1
Austin Police Dept,TX,12,     832901,       3405,          31,         209,         978,       2187,      43472,       7244,      33913,       2315,         408.8,           3.7,          25.1,         117.4,         262.6,       5219.3,         869.7,       4071.7,         277.9
Bakersfield Police Dept,CA,12,     355696,       1929,          34,          57,         697,       1141,      17754,       4994,       9540,       3220,         542.3,           9.6,          16.0,         196.0,         320.8,       4991.3,       1404.0,       2682.1,         905.3
Baltimore City Police Dept,MD,12,     625474,       8789,         218,         315,       3605,       4651,      29149,       7770,      17397,       3982,       1405.2,          34.9,          50.4,         576.4,         743.6,       4660.3,       1242.3,       2781.4,         636.6
Baltimore County Police Department,MD,12,,       4145,          24,         145,       1367,       2609,      23327,       4061,      17704,       1562,,,,,,,,,
Baton Rouge Police Dept,LA,12,     231500,       2507,          66,          64,       1033,       1344,      12059,       3826,       7751,         482,       1082.9,          28.5,          27.6,         446.2,         580.6,       5209.1,       1652.7,       3348.2,         208.2
Beaufort County Sheriff Office,SC,12,,         706,           9,          34,          89,         574,       3489,       1015,       2306,         168,,,,,,,,,
Beaumont Police Dept,TX,12,     120323,       1242,          13,          76,         408,         745,       5824,       1828,       3717,         279,       1032.2,          10.8,          63.2,         339.1,         619.2,       4840.3,       1519.2,       3089.2,         231.9
Bellevue Police Dept,WA,12,     126022,         161,           2,          26,          67,          66,       3503,         685,       2649,         169,         127.8,           1.6,          20.6,          53.2,          52.4,       2779.7,         543.6,       2102.0,         134.1
Berkeley Police Dept,CA,12,     114961,         487,           5,          39,         335,         108,       5696,         971,       4084,         641,         423.6,           4.3,          33.9,         291.4,          93.9,       4954.7,         844.6,       3552.5,         557.6
Berkeley County Sheriff Office,SC,12,,         487,          10,          37,          82,         358,       3558,       1010,       2173,         375,,,,,,,,,
Bernalillo County Sheriff Department,NM,12,,         756,           7,          41,          87,         621,       2424,         908,       1307,         209,,,,,,,,,
Bexar County Sheriff Office,TX,12,,         487,          10,          70,          99,         308,       6398,       2081,       3865,         452,,,,,,,,,
Billings Police Dept,MT,12,     106371,         370,           3,          38,          68,         261,       4812,         793,       3608,         411,         347.8,           2.8,          35.7,          63.9,         245.4,       4523.8,         745.5,       3391.9,         386.4
Birmingham Police Dept,AL,12,     213266,       3237,          67,         152,         983,       2035,      14788,       4704,       9042,       1042,       1517.8,          31.4,          71.3,         460.9,         954.2,       6934.1,       2205.7,       4239.8,         488.6
Boise Police Dept,ID,12,     211569,         567,           1,          75,          64,         427,       5342,         913,       4272,         157,         268.0,            .5,          35.4,          30.3,         201.8,       2524.9,         431.5,       2019.2,          74.2
Boston Police Dept,MA,12,     630648,       5266,          57,         249,       1910,       3050,      18349,       3325,      13400,       1624,         835.0,           9.0,          39.5,         302.9,         483.6,       2909.5,         527.2,       2124.8,         257.5
Boulder Police Dept,CO,12,     100257,         249,           0,          32,          48,         169,       2937,         472,       2337,         128,         248.4,            .0,          31.9,          47.9,         168.6,       2929.5,         470.8,       2331.0,         127.7
Brazoria County Sheriff Department,TX,12,,          92,           3,           5,          26,          58,       1523,         587,         836,         100,,,,,,,,,
Brevard County Sheriff Department,FL,12,,         876,          13,          67,         101,         695,       5233,       1254,       3788,         191,,,,,,,,,
Bridgeport Police Dept,CT,12,     146030,       1760,          22,         388,         606,         744,       5153,       1377,       2908,         868,       1205.2,          15.1,         265.7,         415.0,         509.5,       3528.7,         943.0,       1991.4,         594.4
Broken Arrow Police Dept,OK,12,     100688,         155,           1,          33,          39,          82,       2187,         374,       1698,         115,         153.9,           1.0,          32.8,          38.7,          81.4,       2172.1,         371.4,       1686.4,         114.2
Brownsville Police Dept,TX,12,     181102,         473,           3,          38,         125,         307,       8337,       1145,       6986,         206,         261.2,           1.7,          21.0,          69.0,         169.5,       4603.5,         632.2,       3857.5,         113.7
Buffalo Police Dept,NY,12,     262434,       3382,          48,         138,       1388,       1808,      13454,       3976,       8371,       1107,       1288.7,          18.3,          52.6,         528.9,         688.9,       5126.6,       1515.0,       3189.8,         421.8
Buncombe County Sheriff Department,NC,12,,         144,           4,          18,          34,          88,       1954,         812,         960,         182,,,,,,,,,
Burbank Police Dept,CA,12,     105057,         243,           2,          24,         111,         106,       2493,         383,       1911,         199,         231.3,           1.9,          22.8,         105.7,         100.9,       2373.0,         364.6,       1819.0,         189.4
Cambridge Police Dept,MA,12,     106981,         431,           1,          20,         135,         275,       3091,         502,       2482,         107,         402.9,            .9,          18.7,         126.2,         257.1,       2889.3,         469.2,       2320.0,         100.0
Cameron County Sheriff Department,TX,12,,         143,           4,          15,          19,         105,       1732,         619,       1027,          86,,,,,,,,,
Cape Coral Police Dept,FL,12,     159625,         229,           4,          16,          41,         168,       3521,         860,       2547,         114,         143.5,           2.5,          10.0,          25.7,         105.2,       2205.8,         538.8,       1595.6,          71.4
Carslbad Police Dept,CA,12,     107879,         265,           2,          26,          55,         182,       2109,         497,       1463,         149,         245.6,           1.9,          24.1,          51.0,         168.7,       1955.0,         460.7,       1356.1,         138.1
Carrollton Police Dept,TX,12,     124477,         180,           2,           7,          75,          96,       3414,         771,       2358,         285,         144.6,           1.6,           5.6,          60.3,          77.1,       2742.7,         619.4,       1894.3,         229.0
Cary Police Dept,NC,12,     141016,         115,           0,          11,          29,          75,       1909,         370,       1476,          63,          81.6,            .0,           7.8,          20.6,          53.2,       1353.7,         262.4,       1046.7,          44.7
Cedar Rapids Police Dept,IA,12,     128401,         356,           3,          43,          97,         213,       4723,         966,       3503,         254,         277.3,           2.3,          33.5,          75.5,         165.9,       3678.3,         752.3,       2728.2,         197.8
Centennial,CO,12,     104022,         157,           1,          40,          33,          83,       1439,         277,       1085,          77,         150.9,           1.0,          38.5,          31.7,          79.8,       1383.4,         266.3,       1043.0,          74.0
Chandler Police Dept,AZ,12,     242721,         628,           4,          64,         149,         411,       6571,       1147,       5168,         256,         258.7,           1.6,          26.4,          61.4,         169.3,       2707.2,         472.6,       2129.2,         105.5
Charles County Sheriff Office,MD,12,,         536,           6,          32,         145,         353,       3062,         581,       2302,         179,,,,,,,,,
Charleston City Police Dept,SC,12,     123856,         296,          12,          19,         104,         161,       3373,         374,       2764,         235,         239.0,           9.7,          15.3,          84.0,         130.0,       2723.3,         302.0,       2231.6,         189.7
Charlotte County Sheriff Department,FL,12,,         387,           1,          24,          33,         329,       3229,         861,       2252,         116,,,,,,,,,
Charlotte-Mecklenburg Police Department,NC,12,     808504,       5238,          52,         223,       1798,       3165,      32587,       7761,      22688,       2138,         647.9,           6.4,          27.6,         222.4,         391.5,       4030.5,         959.9,       2806.2,         264.4
Chattanooga Police Dept,TN,12,     171541,       1709,          22,          56,         490,       1141,      10441,       2291,       7215,         935,         996.3,          12.8,          32.6,         285.6,         665.1,       6086.6,       1335.5,       4206.0,         545.1
Cherokee County Sheriff Department,GA,12,,         117,           3,          24,          17,          73,       1854,         604,       1126,         124,,,,,,,,,
Chesapeake Police Dept,VA,12,     227531,         839,          12,          36,         202,         589,       6292,       1034,       4979,         279,         368.7,           5.3,          15.8,          88.8,         258.9,       2765.3,         454.4,       2188.3,         122.6
Chesterfield County Police Department,VA,12,,         394,          10,          52,         149,         183,       6869,       1669,       4914,         286,,,,,,,,,
Chicago Police Dept,IL,12,   2708382,,         500,,      13476,      12272,     112466,      22748,      72717,      17001,,          18.5,,         497.6,         453.1,       4152.5,         839.9,       2684.9,         627.7
Chula Vista Police Dept,CA,12,     249830,         581,           8,          33,         227,         313,       5081,         926,       3153,       1002,         232.6,           3.2,          13.2,          90.9,         125.3,       2033.8,         370.7,       1262.1,         401.1
Cincinnati Police Dept,OH,12,     296204,       2887,          46,         188,       1725,         928,      18173,       5483,      11590,       1100,         974.7,          15.5,          63.5,         582.4,         313.3,       6135.3,       1851.1,       3912.8,         371.4
Citrus County Sheriff Department,FL,12,,         451,           5,          26,          57,         363,       2837,         737,       1971,         129,,,,,,,,,
Clackamas County Sheriff Department,OR,12,,         218,           8,          55,          85,          70,       5610,       1000,       4108,         502,,,,,,,,,
Clark County Sheriff Department,WA,12,,         283,           2,          46,          51,         184,       3987,       1155,       2297,         535,,,,,,,,,
Clarksville Police Dept,TN,12,     137356,         875,          10,          46,          99,         720,       3741,         976,       2598,         167,         637.0,           7.3,          33.5,          72.1,         524.2,       2723.6,         710.6,       1891.4,         121.6
Clay County Sheriff Department,FL,12,,         684,           5,          33,          71,         575,       3806,         732,       2959,         115,,,,,,,,,
Clayton County Police Department,GA,12,,       1157,          24,          57,         535,         541,       9580,       3777,       4478,       1325,,,,,,,,,
Clearwater Police Dept,FL,12,     109255,         727,           3,          59,         206,         459,       4264,         919,       3169,         176,         665.4,           2.7,          54.0,         188.5,         420.1,       3902.8,         841.2,       2900.6,         161.1
Cleveland,OH,12,     393781,       5449,          84,         363,       3252,       1750,      24309,       9740,      10808,       3761,       1383.8,          21.3,          92.2,         825.8,         444.4,       6173.2,       2473.5,       2744.7,         955.1
Cobb County Police Department,GA,12,,         974,          11,          86,         397,         480,      10658,       3055,       6856,         747,,,,,,,,,
Collier County Sheriff Department,FL,12,,         785,           6,          39,         146,         594,       4776,       1224,       3322,         230,,,,,,,,,
