Agency,State,Months,Population,Violent crime total,Murder and nonnegligent Manslaughter,Forcible rape,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,Violent Crime rate,Murder and nonnegligent manslaughter rate,Forcible rape rate,Robbery rate,Aggravated assault rate,Property crime rate,Burglary rate,Larceny-theft rate,Motor vehicle theft rate,
Abilene Police Dept,TX,12,     116557,         658,           7,         114,         137,         400,       4830,       1301,       3267,         262,         564.5,           6.0,          97.8,         117.5,         343.2,       4143.9,       1116.2,       2802.9,         224.8
Ada County Sheriff Department,ID,12,,         168,           0,          33,          13,         122,         934,         287,         619,          28,,,,,,,,,
Aiken County Sheriff Department,SC,12,,         479,          10,          34,         118,         317,       3296,       1353,       1615,         328,,,,,,,,,
Akron City Police Dept,OH,12,     206497,       1919,          20,         190,         727,         982,      10556,       3777,       5818,         961,         929.3,           9.7,          92.0,         352.1,         475.6,       5111.9,       1829.1,       2817.5,         465.4
Alachua County Sheriff Department,FL,12,,         772,           2,          49,         113,         608,       3311,       1220,       1891,         200,,,,,,,,,
Alameda County Sheriff Department,CA,12,,         637,           3,          28,         260,         346,       2503,         553,       1157,         793,,,,,,,,,
Albemarle County Police Department,VA,12,,         109,           0,          18,          27,          64,       2049,         249,       1675,         125,,,,,,,,,
Albuquerque Police Dept,NM,12,     530636,       4082,          56,         326,       1103,       2597,      29140,       6376,      19365,       3399,         769.3,          10.6,          61.4,         207.9,         489.4,       5491.5,       1201.6,       3649.4,         640.6
Alexandria Police Dept,VA,12,     146145,         288,           5,          12,         141,         130,       3314,         347,       2630,         337,         197.1,           3.4,           8.2,          96.5,          89.0,       2267.6,         237.4,       1799.6,         230.6
Allentown City Police Dept,PA,12,     107326,         749,          13,          72,         474,         190,       5270,       1414,       3385,         471,         697.9,          12.1,          67.1,         441.6,         177.0,       4910.3,       1317.5,       3153.9,         438.8
Amarillo Police Dept,TX,12,     188767,       1580,          10,          99,         352,       1119,      11039,       2561,       7768,         710,         837.0,           5.3,          52.4,         186.5,         592.8,       5848.0,       1356.7,       4115.1,         376.1
Amherst Town Police Dept,NY,12,     110399,         129,           1,           7,          46,          75,       2130,         238,       1844,          48,         116.8,            .9,           6.3,          41.7,          67.9,       1929.4,         215.6,       1670.3,          43.5
Anaheim Police Dept,CA,12,     335970,       1184,           9,          72,         504,         599,       7993,       1457,       5591,         945,         352.4,           2.7,          21.4,         150.0,         178.3,       2379.1,         433.7,       1664.1,         281.3
Anchorage Police Dept,AK,12,     283300,       2488,          14,         282,         534,       1658,      10316,       1613,       7835,         868,         878.2,           4.9,          99.5,         188.5,         585.2,       3641.4,         569.4,       2765.6,         306.4
Anderson County Sheriff Department,SC,12,,         920,           8,          58,         113,         741,       5434,       1606,       3320,         508,,,,,,,,,
Ann Arbor Police Dept,MI,12,     114367,         266,           1,          29,          60,         176,       2943,         603,       2215,         125,         232.6,            .9,          25.4,          52.5,         153.9,       2573.3,         527.2,       1936.7,         109.3
Anne Arundel County Police Department,MD,12,,       2668,          12,          86,         664,       1906,      15950,       2867,      12036,       1047,,,,,,,,,
Antioch Police Dept,CA,12,     101243,         897,           5,          40,         315,         537,       2653,         824,       1082,         747,         886.0,           4.9,          39.5,         311.1,         530.4,       2620.4,         813.9,       1068.7,         737.8
Arlington Police Dept,TX,12,     379104,       2330,          12,         152,         672,       1494,      20516,       4891,      14186,       1439,         614.6,           3.2,          40.1,         177.3,         394.1,       5411.7,       1290.1,       3742.0,         379.6
Arlington County Police Department,VA,12,,         321,           2,          15,         148,         156,       4725,         320,       4117,         288,,,,,,,,,
Arvada Police Dept,CO,12,     107943,         189,           2,          29,          36,         122,       2697,         402,       2058,         237,         175.1,           1.9,          26.9,          33.4,         113.0,       2498.5,         372.4,       1906.6,         219.6
Athens-Clarke County Police Department,GA,12,     114540,         471,          10,          42,         154,         265,       5645,       1918,       3453,         274,         411.2,           8.7,          36.7,         134.5,         231.4,       4928.4,       1674.5,       3014.7,         239.2
Atlanta Police Dept,GA,12,     552901,       6359,          80,         135,       2725,       3419,      34349,       9112,      19511,       5726,       1150.1,          14.5,          24.4,         492.9,         618.4,       6212.5,       1648.0,       3528.8,       1035.6
Richmond,GA,12,,       1051,          26,         140,         702,         183,      13920,       3582,       8712,       1626,,,,,,,,,
Aurora Police Dept,CO,12,     324014,       1520,          19,         214,         553,         734,      10029,       2051,       6812,       1166,         469.1,           5.9,          66.0,         170.7,         226.5,       3095.2,         633.0,       2102.4,         359.9
Aurora Police Dept,IL,12,     175135,,           5,,         138,         531,       4222,         755,       3272,         195,,           2.9,,          78.8,         303.2,       2410.7,         431.1,       1868.3,         111.3
Austin Police Dept,TX,12,     768970,       4024,          22,         265,       1415,       2322,      48026,       8753,      37054,       2219,         523.3,           2.9,          34.5,         184.0,         302.0,       6245.5,       1138.3,       4818.7,         288.6
Bakersfield Police Dept,CA,12,     330897,       2099,          27,          49,         704,       1319,      15605,       3888,       9341,       2376,         634.3,           8.2,          14.8,         212.8,         398.6,       4716.0,       1175.0,       2822.9,         718.0
Baltimore City Police Dept,MD,12,     638755,       9664,         238,         158,       3707,       5561,      29163,       7798,      16741,       4624,       1512.9,          37.3,          24.7,         580.3,         870.6,       4565.6,       1220.8,       2620.9,         723.9
Baltimore County Police Department,MD,12,,       4534,          32,         152,       1471,       2879,      25944,       4282,      19258,       2404,,,,,,,,,
Baton Rouge Police Dept,LA,12,     223187,       2823,          75,          55,       1135,       1558,      13656,       4268,       8459,         929,       1264.9,          33.6,          24.6,         508.5,         698.1,       6118.6,       1912.3,       3790.1,         416.2
Beaufort County Sheriff Office,SC,12,,         715,           5,          39,         127,         544,       4047,       1094,       2744,         209,,,,,,,,,
Beaumont Police Dept,TX,12,     110237,       1002,           5,          73,         332,         592,       6331,       1665,       4385,         281,         909.0,           4.5,          66.2,         301.2,         537.0,       5743.1,       1510.4,       3977.8,         254.9
Bellevue Police Dept,WA,12,     125054,         162,           2,          25,          61,          74,       3950,         621,       3150,         179,         129.5,           1.6,          20.0,          48.8,          59.2,       3158.6,         496.6,       2518.9,         143.1
Berkeley Police Dept,CA,12,     101190,         615,           6,          27,         444,         138,       6467,       1079,       4661,         727,         607.8,           5.9,          26.7,         438.8,         136.4,       6390.9,       1066.3,       4606.2,         718.5
Berkeley County Sheriff Office,SC,12,,         653,           6,          41,          95,         511,       3308,       1000,       1915,         393,,,,,,,,,
Bernalillo County Sheriff Department,NM,12,,         813,           6,          40,          94,         673,       2413,         863,       1182,         368,,,,,,,,,
Bexar County Sheriff Office,TX,12,,         649,          16,          95,         115,         423,       6914,       2299,       4202,         413,,,,,,,,,
Billings Police Dept,MT,12,     105427,         257,           2,          28,          71,         156,       4588,         752,       3583,         253,         243.8,           1.9,          26.6,          67.3,         148.0,       4351.8,         713.3,       3398.6,         240.0
Birmingham Police Dept,AL,12,     227373,       2812,          65,         198,       1150,       1399,      18159,       5019,      11546,       1594,       1236.7,          28.6,          87.1,         505.8,         615.3,       7986.4,       2207.4,       5078.0,         701.1
Boise Police Dept,ID,12,     206437,         590,           6,          74,          64,         446,       5857,       1060,       4623,         174,         285.8,           2.9,          35.8,          31.0,         216.0,       2837.2,         513.5,       2239.4,          84.3
Boston Police Dept,MA,12,     624222,       6192,          50,         269,       2277,       3596,      20749,       2955,      15507,       2287,         992.0,           8.0,          43.1,         364.8,         576.1,       3324.0,         473.4,       2484.2,         366.4
Boulder Police Dept,CO,12,     100035,         245,           5,          32,          51,         157,       2776,         564,       2093,         119,         244.9,           5.0,          32.0,          51.0,         156.9,       2775.0,         563.8,       2092.3,         119.0
Brazoria County Sheriff Department,TX,12,,         166,           3,          14,          32,         117,       1347,         577,         683,          87,,,,,,,,,
Brevard County Sheriff Department,FL,12,,       1044,           4,          67,         126,         847,       5644,       1248,       4123,         273,,,,,,,,,
Bridgeport Police Dept,CT,12,     136049,       1527,          12,          58,         680,         777,       5615,       1276,       3375,         964,       1122.4,           8.8,          42.6,         499.8,         571.1,       4127.2,         937.9,       2480.7,         708.6
Broken Arrow Police Dept,OK,12,      94415,         180,           2,          29,          37,         112,       2017,         423,       1486,         108,         190.6,           2.1,          30.7,          39.2,         118.6,       2136.3,         448.0,       1573.9,         114.4
Brownsville Police Dept,TX,12,     179491,         454,           4,          26,         152,         272,       9778,       1576,       7865,         337,         252.9,           2.2,          14.5,          84.7,         151.5,       5447.6,         878.0,       4381.8,         187.8
Buffalo Police Dept,NY,12,     268655,       3920,          60,         141,       1636,       2083,      14481,       3954,       8947,       1580,       1459.1,          22.3,          52.5,         609.0,         775.3,       5390.2,       1471.8,       3330.3,         588.1
Buncombe County Sheriff Department,NC,12,,         167,           5,          20,          33,         109,       2197,         879,       1151,         167,,,,,,,,,
Burbank Police Dept,CA,12,     103248,         253,           1,          22,          93,         137,       2663,         499,       1829,         335,         245.0,           1.0,          21.3,          90.1,         132.7,       2579.2,         483.3,       1771.5,         324.5
Cambridge Police Dept,MA,12,     102866,         500,           2,          21,         180,         297,       3149,         434,       2524,         191,         486.1,           1.9,          20.4,         175.0,         288.7,       3061.3,         421.9,       2453.7,         185.7
Cameron County Sheriff Department,TX,12,,         364,           2,          17,          35,         310,       1817,         783,         873,         161,,,,,,,,,
Cape Coral Police Dept,FL,12,     164344,         332,           3,          16,          92,         221,       4233,       1267,       2792,         174,         202.0,           1.8,           9.7,          56.0,         134.5,       2575.7,         770.9,       1698.9,         105.9
Carslbad Police Dept,CA,12,      98482,         287,           5,          26,          53,         203,       1908,         446,       1327,         135,         291.4,           5.1,          26.4,          53.8,         206.1,       1937.4,         452.9,       1347.5,         137.1
Carrollton Police Dept,TX,12,     127432,         250,           4,          16,         124,         106,       4061,       1085,       2633,         343,         196.2,           3.1,          12.6,          97.3,          83.2,       3186.8,         851.4,       2066.2,         269.2
Cary Police Dept,NC,12,     133757,         132,           0,          12,          48,          72,       2005,         469,       1454,          82,          98.7,            .0,           9.0,          35.9,          53.8,       1499.0,         350.6,       1087.0,          61.3
Cedar Rapids Police Dept,IA,12,     128779,         403,           1,          43,         107,         252,       5615,       1281,       4092,         242,         312.9,            .8,          33.4,          83.1,         195.7,       4360.2,         994.7,       3177.5,         187.9
Centennial,CO,12,      99385,         149,           1,          22,          23,         103,       1400,         269,       1052,          79,         149.9,           1.0,          22.1,          23.1,         103.6,       1408.7,         270.7,       1058.5,          79.5
Chandler Police Dept,AZ,12,     256091,         740,           5,          46,         205,         484,       7458,       1376,       5599,         483,         289.0,           2.0,          18.0,          80.0,         189.0,       2912.2,         537.3,       2186.3,         188.6
Charles County Sheriff Office,MD,12,,         666,           7,          35,         179,         445,       3349,         568,       2527,         254,,,,,,,,,
Charleston City Police Dept,SC,12,     113681,         597,           9,          30,         218,         340,       3993,         563,       3162,         268,         525.2,           7.9,          26.4,         191.8,         299.1,       3512.5,         495.2,       2781.5,         235.7
Charlotte County Sheriff Department,FL,12,,         439,           2,          18,          59,         360,       3821,         947,       2702,         172,,,,,,,,,
Charlotte-Mecklenburg Police Department,NC,12,     777708,       5625,          58,         303,       2346,       2918,      38533,       9817,      25379,       3337,         723.3,           7.5,          39.0,         301.7,         375.2,       4954.7,       1262.3,       3263.3,         429.1
Chattanooga Police Dept,TN,12,     172536,       1789,          17,          54,         535,       1183,      12914,       2992,       9006,         916,       1036.9,           9.9,          31.3,         310.1,         685.7,       7484.8,       1734.1,       5219.8,         530.9
Cherokee County Sheriff Department,GA,12,,         108,           1,           3,          11,          93,       1521,         436,       1014,          71,,,,,,,,,
Chesapeake Police Dept,VA,12,     223261,         873,          12,          42,         237,         582,       7864,       1340,       6090,         434,         391.0,           5.4,          18.8,         106.2,         260.7,       3522.3,         600.2,       2727.7,         194.4
Chesterfield County Police Department,VA,12,,         505,           2,          45,         230,         228,       7590,       1876,       5333,         381,,,,,,,,,
Chicago Police Dept,IL,12,   2848431,,         458,,      15877,      15727,     120407,      26494,      78444,      15469,,          16.1,,         557.4,         552.1,       4227.1,         930.1,       2753.9,         543.1
Chula Vista Police Dept,CA,12,     224841,         747,           4,          49,         335,         359,       5263,         912,       3048,       1303,         332.2,           1.8,          21.8,         149.0,         159.7,       2340.8,         405.6,       1355.6,         579.5
Cincinnati Police Dept,OH,12,     333568,       3983,          55,         241,       2272,       1415,      20414,       6291,      12560,       1563,       1194.1,          16.5,          72.2,         681.1,         424.2,       6119.9,       1886.0,       3765.3,         468.6
Citrus County Sheriff Department,FL,12,,         497,           2,          26,          42,         427,       2831,         771,       1916,         144,,,,,,,,,
Clackamas County Sheriff Department,OR,12,,         241,           3,          33,         122,          83,       5443,         870,       4129,         444,,,,,,,,,
Clark County Sheriff Department,WA,12,,         276,           1,          75,          62,         138,       3894,         771,       2640,         483,,,,,,,,,
Clarksville Police Dept,TN,12,     121661,         806,          16,          53,         106,         631,       4573,       1568,       2785,         220,         662.5,          13.2,          43.6,          87.1,         518.7,       3758.8,       1288.8,       2289.1,         180.8
Clay County Sheriff Department,FL,12,,         799,          12,          44,         102,         641,       4127,         933,       3025,         169,,,,,,,,,
Clayton County Police Department,GA,12,,       1145,          17,          85,         485,         558,       9444,       4195,       3987,       1262,,,,,,,,,
Clearwater Police Dept,FL,12,     105383,         924,           3,          43,         275,         603,       4720,         802,       3617,         301,         876.8,           2.8,          40.8,         261.0,         572.2,       4478.9,         761.0,       3432.2,         285.6
Cleveland,OH,12,     429238,       5994,          83,         380,       3555,       1976,      24206,       9239,      10923,       4044,       1396.4,          19.3,          88.5,         828.2,         460.4,       5639.3,       2152.4,       2544.7,         942.1
Cobb County Police Department,GA,12,,       1105,          19,          92,         418,         576,      11325,       3427,       6840,       1058,,,,,,,,,
Collier County Sheriff Department,FL,12,,       1000,          14,          49,         188,         749,       4971,       1191,       3566,         214,,,,,,,,,
Colorado Springs,CO,12,     401626,       1968,          15,         346,         523,       1084,      14709,       3303,      10346,       1060,         490.0,           3.7,          86.1,         130.2,         269.9,       3662.4,         822.4,       2576.0,         263.9
Columbia County Sheriff Department,GA,12,,         119,           4,          14,          42,          59,       2269,         353,       1795,         121,,,,,,,,,
Columbia Police Dept,MO,12,     102588,         501,           3,          32,         157,         309,       3906,         692,       3082,         132,         488.4,           2.9,          31.2,         153.0,         301.2,       3807.5,         674.5,       3004.3,         128.7
Columbia Police Dept,SC,12,     127884,       1339,          13,          68,         379,         879,       7739,       1689,       5357,         693,       1047.0,          10.2,          53.2,         296.4,         687.3,       6051.6,       1320.7,       4189.0,         541.9
Columbus Police Dept,GA,12,     186224,       1153,          13,          47,         574,         519,      14684,       3792,       9374,       1518,         619.1,           7.0,          25.2,         308.2,         278.7,       7885.1,       2036.3,       5033.7,         815.1
Columbus Police Dept,OH,12,     759391,       5375,          82,         599,       3399,       1295,      49012,      14616,      30204,       4192,         707.8,          10.8,          78.9,         447.6,         170.5,       6454.1,       1924.7,       3977.4,         552.0
Concord Police Dept,CA,12,     121042,         397,           2,          19,         212,         164,       3870,         808,       2202,         860,         328.0,           1.7,          15.7,         175.1,         135.5,       3197.2,         667.5,       1819.2,         710.5
Contra Costa County Sheriff Department,CA,12,,         428,          11,          29,         161,         227,       2792,         989,       1785,          18,,,,,,,,,
Coral Springs Police Dept,FL,12,     125656,         338,           2,           4,          90,         242,       2918,         541,       2222,         155,         269.0,           1.6,           3.2,          71.6,         192.6,       2322.2,         430.5,       1768.3,         123.4
Corona Police Dept,CA,12,     152438,         214,           8,          12,         117,          77,       3810,         612,       2632,         566,         140.4,           5.2,           7.9,          76.8,          50.5,       2499.4,         401.5,       1726.6,         371.3
Corpus Christi Police Dept,TX,12,     287507,       2365,          12,         212,         459,       1682,      16112,       2976,      12538,         598,         822.6,           4.2,          73.7,         159.6,         585.0,       5604.0,       1035.1,       4360.9,         208.0
Costa Mesa Police Dept,CA,12,     110150,         304,           1,          27,         114,         162,       3321,         516,       2557,         248,         276.0,            .9,          24.5,         103.5,         147.1,       3015.0,         468.5,       2321.4,         225.1
Dallas Police Dept,TX,12,   1290266,      10221,         166,         485,       5501,       4069,      71364,      19428,      41481,      10455,         792.2,          12.9,          37.6,         426.3,         315.4,       5531.0,       1505.7,       3214.9,         810.3
Daly City Police Dept,CA,12,     101284,         240,           1,          18,         102,         119,       1753,         317,       1126,         310,         237.0,           1.0,          17.8,         100.7,         117.5,       1730.8,         313.0,       1111.7,         306.1
Davenport Police Dept,IA,12,     101116,         740,           2,          48,         222,         468,       5177,       1098,       3886,         193,         731.8,           2.0,          47.5,         219.5,         462.8,       5119.9,       1085.9,       3843.1,         190.9
Davidson County Sheriff Department,NC,12,,         136,           0,          14,          29,          93,       1832,         777,         921,         134,,,,,,,,,
Dayton,OH,12,     152965,       1542,          40,          91,         769,         642,       8973,       3248,       4950,         775,       1008.1,          26.1,          59.5,         502.7,         419.7,       5866.0,       2123.4,       3236.0,         506.7
Dekalb County Public Safety Department,GA,12,,       3582,          58,         163,       2179,       1182,      30151,       9524,      16078,       4549,,,,,,,,,
Denton Police Dept,TX,12,     124308,         307,           2,          70,          80,         155,       3313,         693,       2430,         190,         247.0,           1.6,          56.3,          64.4,         124.7,       2665.2,         557.5,       1954.8,         152.8
Denver Police Dept,CO,12,     604680,       3473,          35,         341,         931,       2166,      20867,       4755,      12626,       3486,         574.4,           5.8,          56.4,         154.0,         358.2,       3450.9,         786.4,       2088.0,         576.5
Des Moines Police Dept,IA,12,     196794,       1081,           6,         167,         244,         664,       8717,       1833,       6170,         714,         549.3,           3.0,          84.9,         124.0,         337.4,       4429.5,         931.4,       3135.3,         362.8
Detroit Police Dept,MI,12,     908441,      18094,         363,         334,       6007,      11390,      50929,      19236,      18801,      12892,       1991.8,          40.0,          36.8,         661.2,       1253.8,       5606.2,       2117.5,       2069.6,       1419.1
Douglas County Sheriff Department,CO,12,,         295,           0,         172,          31,          92,       1709,         426,       1203,          80,,,,,,,,,
Douglas County Sheriff Office,NE,12,,         201,           0,           4,          12,         185,       1125,         283,         781,          61,,,,,,,,,
Downey Police Dept,CA,12,     107598,         444,           4,          18,         234,         188,       3575,         524,       2105,         946,         412.6,           3.7,          16.7,         217.5,         174.7,       3322.6,         487.0,       1956.4,         879.2
Durham Police Dept,NC,12,     227492,       1591,          21,          63,         710,         797,      11763,       3643,       7366,         754,         699.4,           9.2,          27.7,         312.1,         350.3,       5170.7,       1601.4,       3237.9,         331.4
Dutchess County Sheriff Office,NY,12,,          64,           0,           6,          18,          40,         733,         159,         547,          27,,,,,,,,,
East Baton Rouge Parish Sheriff Dept,LA,12,,         682,          11,          22,         275,         374,       8356,       2170,       5851,         335,,,,,,,,,
Edison Twp Police Dept,NJ,12,      99356,         264,           1,           4,          97,         162,       2192,         423,       1585,         184,         265.7,           1.0,           4.0,          97.6,         163.1,       2206.2,         425.7,       1595.3,         185.2
El Cajon Police Dept,CA,12,      92466,         461,           2,          29,         226,         204,       2609,         487,       1562,         560,         498.6,           2.2,          31.4,         244.4,         220.6,       2821.6,         526.7,       1689.3,         605.6
El Dorado County Sheriff Department,CA,12,,         312,           3,          33,          34,         242,       1862,         715,       1129,          18,,,,,,,,,
El Monte Police Dept,CA,12,     122428,         716,           3,          14,         304,         395,       2810,         644,       1407,         759,         584.8,           2.5,          11.4,         248.3,         322.6,       2295.2,         526.0,       1149.2,         620.0
El Paso County,CO,12,,         811,           6,          66,          23,         716,       2109,         616,       1245,         248,,,,,,,,,
El Paso County Sheriff Department,TX,12,,         271,           4,          45,          30,         192,       1299,         381,         776,         142,,,,,,,,,
El Paso Police Dept,TX,12,     618812,       2830,          12,         182,         452,       2184,      18528,       1991,      14647,       1890,         457.3,           1.9,          29.4,          73.0,         352.9,       2994.1,         321.7,       2367.0,         305.4
Elgin Police Dept,IL,12,     107686,,           3,,          79,         167,       2244,         445,       1683,         116,,           2.8,,          73.4,         155.1,       2083.8,         413.2,       1562.9,         107.7
Elizabeth Police Dept,NJ,12,     124910,       1288,           5,          44,         761,         478,       5113,       1002,       3164,         947,       1031.1,           4.0,          35.2,         609.2,         382.7,       4093.3,         802.2,       2533.0,         758.1
Elkhart County Sheriff Department,IN,12,,          62,           0,          20,          23,          19,       1669,         506,       1027,         136,,,,,,,,,
Erie County Sheriff Office,NY,12,,         121,           0,           7,          10,         104,       1016,         229,         749,          38,,,,,,,,,
Erie Police Dept,PA,12,     103837,         472,           4,          83,         121,         264,       3018,       1013,       1853,         152,         454.6,           3.9,          79.9,         116.5,         254.2,       2906.5,         975.6,       1784.5,         146.4
Escambia County Sheriff Department,FL,12,,       2248,          15,         167,         534,       1532,       9833,       2610,       6593,         630,,,,,,,,,
Escondido Police Dept,CA,12,     137432,         629,           4,          42,         249,         334,       3880,         779,       2402,         699,         457.7,           2.9,          30.6,         181.2,         243.0,       2823.2,         566.8,       1747.8,         508.6
Eugene Police Dept,OR,12,     151383,         470,           1,          73,         201,         195,       8627,       1868,       5871,         888,         310.5,            .7,          48.2,         132.8,         128.8,       5698.8,       1234.0,       3878.2,         586.6
Evansville Police Dept,IN,12,     115770,         432,           3,          60,         136,         233,       5376,       1110,       4038,         228,         373.2,           2.6,          51.8,         117.5,         201.3,       4643.7,         958.8,       3488.0,         196.9
Everett Police Dept,WA,12,      98431,         610,           2,          51,         263,         294,       6948,       1099,       5070,         779,         619.7,           2.0,          51.8,         267.2,         298.7,       7058.8,       1116.5,       5150.8,         791.4
Fairfax County Police Department,VA,12,,         705,          13,          98,         326,         268,      17828,       1481,      15317,       1030,,,,,,,,,
Fairfield Police Dept,CA,12,     104478,         437,           6,          23,         193,         215,       3246,         779,       2077,         390,         418.3,           5.7,          22.0,         184.7,         205.8,       3106.9,         745.6,       1988.0,         373.3
Fargo Police Dept,ND,12,      93830,         307,           2,          57,          35,         213,       3205,         638,       2323,         244,         327.2,           2.1,          60.7,          37.3,         227.0,       3415.8,         680.0,       2475.8,         260.0
Fayetteville Police Dept,NC,12,     173995,       1268,          21,          94,         491,         662,      13506,       4289,       8455,         762,         728.8,          12.1,          54.0,         282.2,         380.5,       7762.3,       2465.0,       4859.3,         437.9
Flint City Police Dept,MI,12,     111657,       2246,          36,          91,         590,       1529,       6390,       3059,       2664,         667,       2011.5,          32.2,          81.5,         528.4,       1369.4,       5722.9,       2739.6,       2385.9,         597.4
Fontana Police Dept,CA,12,     190303,         859,           6,          46,         299,         508,       4391,       1060,       2430,         901,         451.4,           3.2,          24.2,         157.1,         266.9,       2307.4,         557.0,       1276.9,         473.5
Forsyth County Sheriff Department,GA,12,,          86,           2,          17,          18,          49,       1970,         507,       1369,          94,,,,,,,,,
Fort Bend County Sheriff Department,TX,12,,       1037,           8,          61,         152,         816,       4769,       1769,       2714,         286,,,,,,,,,
Fort Collins Police Dept,CO,12,     138487,         535,           2,          87,          68,         378,       4585,         750,       3604,         231,         386.3,           1.4,          62.8,          49.1,         272.9,       3310.8,         541.6,       2602.4,         166.8
Fort Lauderdale Police Dept,FL,12,     182942,       1481,          13,          56,         685,         727,      10374,       2907,       6780,         687,         809.5,           7.1,          30.6,         374.4,         397.4,       5670.6,       1589.0,       3706.1,         375.5
Fort Wayne Police Dept,IN,12,     251584,         876,          18,          75,         485,         298,       9379,       2269,       6683,         427,         348.2,           7.2,          29.8,         192.8,         118.4,       3728.0,         901.9,       2656.4,         169.7
