Agency,State,Months,Population,Violent crime total,Murder and nonnegligent Manslaughter,Forcible rape,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,Violent Crime rate,Murder and nonnegligent manslaughter rate,Forcible rape rate,Robbery rate,Aggravated assault rate,Property crime rate,Burglary rate,Larceny-theft rate,Motor vehicle theft rate,
Abilene Police Dept,TX,12,     116384,         642,           2,          67,         124,         449,       5761,       1320,       4147,         294,         551.6,           1.7,          57.6,         106.5,         385.8,       4950.0,       1134.2,       3563.2,         252.6
Ada County Sheriff Department,ID,12,,         115,           5,          18,           6,          86,       1711,         373,       1240,          98,,,,,,,,,
Aiken County Sheriff Department,SC,12,,         674,          10,          55,         104,         505,       3265,       1104,       1729,         432,,,,,,,,,
Alachua County Sheriff Department,FL,12,,       1177,           7,         106,         156,         908,       6159,       1728,       3946,         485,,,,,,,,,
Alameda County Sheriff Department,CA,12,,         671,          10,          33,         165,         463,       3635,         808,       1998,         829,,,,,,,,,
Albemarle County Police Department,VA,12,,         219,           1,          21,          20,         177,       1888,         377,       1461,          50,,,,,,,,,
Albuquerque Police Dept,NM,12,     431027,       5677,          49,         270,       1729,       3629,      42246,       8543,      25954,       7749,       1317.1,          11.4,          62.6,         401.1,         841.9,       9801.2,       1982.0,       6021.4,       1797.8
Alexandria Police Dept,VA,12,     116012,         606,           5,          46,         267,         288,       5995,         819,       4363,         813,         522.4,           4.3,          39.7,         230.1,         248.3,       5167.6,         706.0,       3760.8,         700.8
Allentown City Police Dept,PA,12,     105056,         687,           7,          48,         391,         241,       5843,       1342,       3798,         703,         653.9,           6.7,          45.7,         372.2,         229.4,       5561.8,       1277.4,       3615.2,         669.2
Amarillo Police Dept,TX,12,     174562,       1244,          14,          69,         246,         915,      11739,       2130,       8832,         777,         712.6,           8.0,          39.5,         140.9,         524.2,       6724.8,       1220.2,       5059.5,         445.1
Amherst Town Police Dept,NY,12,     107047,          97,           0,           8,          38,          51,       2502,         296,       2058,         148,          90.6,            .0,           7.5,          35.5,          47.6,       2337.3,         276.5,       1922.5,         138.3
Anaheim Police Dept,CA,12,     289645,       1964,          15,         100,         812,       1037,      10166,       2270,       5924,       1972,         678.1,           5.2,          34.5,         280.3,         358.0,       3509.8,         783.7,       2045.3,         680.8
Anchorage Police Dept,AK,12,     255634,       1889,          23,         174,         501,       1191,      13376,       1931,      10083,       1362,         738.9,           9.0,          68.1,         196.0,         465.9,       5232.5,         755.4,       3944.3,         532.8
Anderson County Sheriff Department,SC,12,,       1076,           5,          45,         104,         922,       5345,       1704,       3148,         493,,,,,,,,,
Ann Arbor Police Dept,MI,12,     112001,         401,           0,          34,         106,         261,       4180,         803,       3161,         216,         358.0,            .0,          30.4,          94.6,         233.0,       3732.1,         717.0,       2822.3,         192.9
Anne Arundel County Police Department,MD,12,,       1425,           7,          77,         442,         899,      17193,       3379,      12309,       1505,,,,,,,,,
Antioch Police Dept,CA,12,      74962,         619,           3,          16,         147,         453,       2852,         850,       1535,         467,         825.8,           4.0,          21.3,         196.1,         604.3,       3804.6,       1133.9,       2047.7,         623.0
Arlington Police Dept,TX,12,     303487,       2420,          12,         127,         527,       1754,      17676,       3056,      12569,       2051,         797.4,           4.0,          41.8,         173.6,         577.9,       5824.3,       1007.0,       4141.5,         675.8
Arlington County Police Department,VA,12,,         545,           3,          43,         230,         269,       7761,         706,       6029,       1026,,,,,,,,,
Arvada Police Dept,CO,3,     101630,          65,           1,           7,          11,          46,         899,         134,         707,          58,,,,,,,,,
Athens-Clarke County Police Department,GA,12,      94853,         696,           7,          53,         221,         415,       7327,       1484,       5294,         549,         733.8,           7.4,          55.9,         233.0,         437.5,       7724.6,       1564.5,       5581.3,         578.8
Atlanta Police Dept,GA,12,     420865,      12830,         150,         366,       4751,       7563,      45761,       9183,      28709,       7869,       3048.5,          35.6,          87.0,       1128.9,       1797.0,      10873.1,       2181.9,       6821.4,       1869.7
Aurora Police Dept,CO,12,     266967,       1658,          17,         223,         501,         917,      14863,       2315,      10387,       2161,         621.1,           6.4,          83.5,         187.7,         343.5,       5567.4,         867.1,       3890.7,         809.5
Aurora Police Dept,IL,12,     113688,,          20,,         225,         561,       5091,       1067,       3736,         288,,          17.6,,         197.9,         493.5,       4478.0,         938.5,       3286.2,         253.3
Austin Police Dept,TX,12,     546223,       3527,          40,         283,       1284,       1920,      39461,       7511,      27485,       4465,         645.7,           7.3,          51.8,         235.1,         351.5,       7224.3,       1375.1,       5031.8,         817.4
Bakersfield Police Dept,CA,12,     196146,       1118,          22,          39,         496,         561,      11816,       2837,       7694,       1285,         570.0,          11.2,          19.9,         252.9,         286.0,       6024.1,       1446.4,       3922.6,         655.1
Baltimore City Police Dept,MD,12,     719587,      17416,         312,         480,       8629,       7995,      60179,      12755,      38593,       8831,       2420.3,          43.4,          66.7,       1199.2,       1111.1,       8363.0,       1772.5,       5363.2,       1227.2
Baltimore County Police Department,MD,12,,       7298,          23,         254,       2477,       4544,      36564,       7136,      25281,       4147,,,,,,,,,
Baton Rouge Police Dept,LA,12,     229553,       2791,          58,         144,       1454,       1135,      23572,       5097,      15394,       3081,       1215.8,          25.3,          62.7,         633.4,         494.4,      10268.7,       2220.4,       6706.1,       1342.2
