Agency,State,Months,Population,Violent crime total,Murder and nonnegligent Manslaughter,Forcible rape,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,Violent Crime rate,Murder and nonnegligent manslaughter rate,Forcible rape rate,Robbery rate,Aggravated assault rate,Property crime rate,Burglary rate,Larceny-theft rate,Motor vehicle theft rate,
Abilene Police Dept,TX,12,     110146,         679,           4,          64,         169,         442,       5933,       2223,       3487,         223,         616.5,           3.6,          58.1,         153.4,         401.3,       5386.5,       2018.2,       3165.8,         202.5
Ada County Sheriff Department,ID,12,,         117,           2,           8,           9,          98,       1727,         506,       1144,          77,,,,,,,,,
Aiken County Sheriff Department,SC,12,,         453,           9,          40,          60,         344,       2918,       1220,       1456,         242,,,,,,,,,
Akron City Police Dept,OH,12,     227158,       2012,          30,         150,         662,       1170,      14892,       3604,       9899,       1389,         885.7,          13.2,          66.0,         291.4,         515.1,       6555.8,       1586.6,       4357.8,         611.5
Alameda County Sheriff Department,CA,12,,         190,          10,          10,          96,          74,       3423,       1105,       1917,         401,,,,,,,,,
Albemarle County Police Department,VA,12,,         114,           2,          13,          19,          80,       1902,         369,       1401,         132,,,,,,,,,
Albuquerque Police Dept,NM,12,     378176,       4275,          49,         190,         928,       3108,      34697,      11042,      20950,       2705,       1130.4,          13.0,          50.2,         245.4,         821.8,       9174.8,       2919.8,       5539.7,         715.3
Alexandria Police Dept,VA,12,     109583,         749,           6,          53,         434,         256,       6746,       1359,       4246,       1141,         683.5,           5.5,          48.4,         396.0,         233.6,       6156.1,       1240.2,       3874.7,       1041.2
Allentown City Police Dept,PA,12,     106273,         476,          11,          48,         194,         223,       5493,       1338,       3726,         429,         447.9,          10.4,          45.2,         182.5,         209.8,       5168.8,       1259.0,       3506.1,         403.7
Amarillo Police Dept,TX,12,     167091,         923,          16,          58,         258,         591,      12467,       3532,       8367,         568,         552.4,           9.6,          34.7,         154.4,         353.7,       7461.2,       2113.8,       5007.5,         339.9
Amherst Town Police Dept,NY,12,     103526,         249,           0,          10,          74,         165,       2884,         497,       2163,         224,         240.5,            .0,           9.7,          71.5,         159.4,       2785.8,         480.1,       2089.3,         216.4
Anaheim Police Dept,CA,12,     251045,       1442,          19,         107,         620,         696,      16807,       4805,       9344,       2658,         574.4,           7.6,          42.6,         247.0,         277.2,       6694.8,       1914.0,       3722.0,       1058.8
Anchorage Police Dept,AK,12,     217429,       1122,          13,         159,         281,         669,      11412,       1890,       8340,       1182,         516.0,           6.0,          73.1,         129.2,         307.7,       5248.6,         869.2,       3835.7,         543.6
Anderson County Sheriff Department,SC,12,,         453,          10,          24,          63,         356,       3346,       1406,       1677,         263,,,,,,,,,
Ann Arbor Police Dept,MI,12,     109724,         875,           0,          66,         213,         596,       8643,       1671,       6523,         449,         797.5,            .0,          60.2,         194.1,         543.2,       7877.0,       1522.9,       5944.9,         409.2
Anne Arundel County Police Department,MD,12,,         963,          11,          64,         289,         599,      13812,       3324,       9062,       1426,,,,,,,,,
Antioch Police Dept,CA,12,      52405,         370,           3,          21,          80,         266,       3433,         938,       2210,         285,         706.0,           5.7,          40.1,         152.7,         507.6,       6550.9,       1789.9,       4217.2,         543.8
Arlington Police Dept,TX,12,     251712,       1388,          13,         110,         568,         697,      20234,       4968,      12783,       2483,         551.4,           5.2,          43.7,         225.7,         276.9,       8038.6,       1973.7,       5078.4,         986.4
Arlington County Police Department,VA,12,     161582,         676,           5,          48,         351,         272,       8732,       1282,       6364,       1086,         418.4,           3.1,          29.7,         217.2,         168.3,       5404.1,         793.4,       3938.6,         672.1
Arvada Police Dept,CO,12,      92408,         351,           3,          14,          28,         306,       3073,         847,       2059,         167,         379.8,           3.2,          15.2,          30.3,         331.1,       3325.5,         916.6,       2228.2,         180.7
