Agency,State,Months,Population,Violent crime total,Murder and nonnegligent Manslaughter,Forcible rape,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,Violent Crime rate,Murder and nonnegligent manslaughter rate,Forcible rape rate,Robbery rate,Aggravated assault rate,Property crime rate,Burglary rate,Larceny-theft rate,Motor vehicle theft rate,
Abilene Police Dept,TX,12,     116819,         498,           6,          58,         178,         256,       5881,       1694,       3915,         272,         426.3,           5.1,          49.6,         152.4,         219.1,       5034.3,       1450.1,       3351.3,         232.8
Ada County Sheriff Department,ID,12,,         143,           0,          30,           1,         112,         250,          63,         163,          24,,,,,,,,,
Aiken County Sheriff Department,SC,12,,         336,           3,          50,          44,         239,       2660,         808,       1535,         317,,,,,,,,,
Akron City Police Dept,OH,12,     212646,       1258,          14,         188,         605,         451,      12881,       3279,       8071,       1531,         591.6,           6.6,          88.4,         284.5,         212.1,       6057.5,       1542.0,       3795.5,         720.0
Alachua County Sheriff Department,FL,12,,         925,           1,          53,         110,         761,       3789,       1178,       2380,         231,,,,,,,,,
Alameda County Sheriff Department,CA,12,,         461,           5,          29,         174,         253,       3351,         731,       1673,         947,,,,,,,,,
Albemarle County Police Department,VA,12,,         125,           1,          29,          20,          75,       1761,         212,       1470,          79,,,,,,,,,
Albuquerque Police Dept,NM,12,     479074,       4720,          41,         235,       1238,       3206,      29557,       5243,      20469,       3845,         985.2,           8.6,          49.1,         258.4,         669.2,       6169.6,       1094.4,       4272.6,         802.6
Alexandria Police Dept,VA,12,     130206,         378,           2,          30,         161,         185,       3445,         351,       2523,         571,         290.3,           1.5,          23.0,         123.7,         142.1,       2645.8,         269.6,       1937.7,         438.5
Allentown City Police Dept,PA,12,     106308,         652,          11,          51,         360,         230,       5780,       1389,       3861,         530,         613.3,          10.3,          48.0,         338.6,         216.4,       5437.0,       1306.6,       3631.9,         498.6
Amarillo Police Dept,TX,12,     181612,       1426,          11,          75,         377,         963,      11507,       2296,       8239,         972,         785.2,           6.1,          41.3,         207.6,         530.3,       6336.0,       1264.2,       4536.6,         535.2
Amherst Town Police Dept,NY,12,     112016,         111,           0,          12,          33,          66,       1793,         179,       1554,          60,          99.1,            .0,          10.7,          29.5,          58.9,       1600.7,         159.8,       1387.3,          53.6
