Agency,State,Months,Population,Violent crime total,Murder and nonnegligent Manslaughter,Forcible rape,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,Violent Crime rate,Murder and nonnegligent manslaughter rate,Forcible rape rate,Robbery rate,Aggravated assault rate,Property crime rate,Burglary rate,Larceny-theft rate,Motor vehicle theft rate,
Abilene Police Dept,TX,12,     110856,         859,           4,          89,         136,         630,       4551,       1439,       2946,         166,         774.9,           3.6,          80.3,         122.7,         568.3,       4105.3,       1298.1,       2657.5,         149.7
Ada County Sheriff Department,ID,12,,         116,           4,          18,           7,          87,       1689,         408,       1202,          79,,,,,,,,,
Aiken County Sheriff Department,SC,12,,         728,          10,          59,          90,         569,       3155,       1172,       1643,         340,,,,,,,,,
Akron City Police Dept,OH,12,     226490,       2645,          24,         204,         966,       1451,      14592,       3353,       9069,       2170,       1167.8,          10.6,          90.1,         426.5,         640.6,       6442.7,       1480.4,       4004.2,         958.1
Alameda County Sheriff Department,CA,12,,         931,           8,          29,         214,         680,       3455,       1073,       1957,         425,,,,,,,,,
Albemarle County Police Department,VA,12,,          88,           2,          15,          18,          53,       1805,         321,       1381,         103,,,,,,,,,
Albuquerque Police Dept,NM,12,     401529,       6168,          42,         294,       1460,       4372,      31846,       8705,      20236,       2905,       1536.1,          10.5,          73.2,         363.6,       1088.8,       7931.2,       2168.0,       5039.7,         723.5
Alexandria Police Dept,VA,12,     114590,         747,           4,          35,         397,         311,       6797,         931,       4729,       1137,         651.9,           3.5,          30.5,         346.5,         271.4,       5931.6,         812.5,       4126.9,         992.2
Allentown City Police Dept,PA,12,     106216,         415,          11,          21,         184,         199,       5932,       1227,       4291,         414,         390.7,          10.4,          19.8,         173.2,         187.4,       5584.8,       1155.2,       4039.9,         389.8
Amarillo Police Dept,TX,12,     163826,       1134,          17,         103,         278,         736,      12611,       2722,       9297,         592,         692.2,          10.4,          62.9,         169.7,         449.3,       7697.8,       1661.5,       5674.9,         361.4
Amherst Town Police Dept,NY,12,     106885,         283,           6,          11,          66,         200,       3092,         391,       2401,         300,         264.8,           5.6,          10.3,          61.7,         187.1,       2892.8,         365.8,       2246.3,         280.7
Anaheim Police Dept,CA,12,     276314,       1748,          35,          90,         891,         732,      16983,       3961,       9546,       3476,         632.6,          12.7,          32.6,         322.5,         264.9,       6146.3,       1433.5,       3454.8,       1258.0
Anchorage Police Dept,AK,12,     241565,       1971,          17,         253,         484,       1217,      15074,       2650,      10813,       1611,         815.9,           7.0,         104.7,         200.4,         503.8,       6240.1,       1097.0,       4476.2,         666.9
Anderson County Sheriff Department,SC,12,,         659,          10,          36,          96,         517,       4168,       1448,       2435,         285,,,,,,,,,
Ann Arbor Police Dept,MI,12,     111263,         596,           1,          50,         161,         384,       5705,       1164,       4256,         285,         535.7,            .9,          44.9,         144.7,         345.1,       5127.5,       1046.2,       3825.2,         256.1
Anne Arundel County Police Department,MD,12,,       1423,          10,          99,         453,         861,      16300,       3510,      11041,       1749,,,,,,,,,
Antioch Police Dept,CA,12,      64507,         651,           2,          31,         144,         474,       4027,         787,       2886,         354,       1009.2,           3.1,          48.1,         223.2,         734.8,       6242.7,       1220.0,       4473.9,         548.8
Arlington Police Dept,TX,12,     272037,       2056,          16,         146,         725,       1169,      21037,       4290,      13800,       2947,         755.8,           5.9,          53.7,         266.5,         429.7,       7733.1,       1577.0,       5072.8,       1083.3
Arlington County Police Department,VA,12,     176174,         671,          11,          39,         330,         291,       9563,       1165,       7233,       1165,         380.9,           6.2,          22.1,         187.3,         165.2,       5428.2,         661.3,       4105.6,         661.3
Arvada Police Dept,CO,8,      93895,         135,           0,           5,          23,         107,       2383,         494,       1778,         111,,,,,,,,,
Athens-Clarke County Police Department,GA,12,      90368,         715,          11,          40,         258,         406,       7502,       2102,       4762,         638,         791.2,          12.2,          44.3,         285.5,         449.3,       8301.6,       2326.0,       5269.6,         706.0
Atlanta Police Dept,GA,12,     410876,      15856,         198,         627,       5824,       9207,      55419,      13065,      33903,       8451,       3859.1,          48.2,         152.6,       1417.5,       2240.8,      13488.0,       3179.8,       8251.4,       2056.8
Aurora Police Dept,CO,12,     233939,       4064,          16,         182,         672,       3194,      15952,       2975,      11300,       1677,       1737.2,           6.8,          77.8,         287.3,       1365.3,       6818.9,       1271.7,       4830.3,         716.9
Aurora Police Dept,IL,12,      99990,,          14,,         269,         556,       5627,       1330,       3854,         443,,          14.0,,         269.0,         556.1,       5627.6,       1330.1,       3854.4,         443.0
Austin Police Dept,TX,12,     483975,       2850,          37,         294,       1450,       1069,      50114,      10208,      35336,       4570,         588.9,           7.6,          60.7,         299.6,         220.9,      10354.7,       2109.2,       7301.2,         944.3
Alachua County Sheriff Department,FL,12,,         795,           6,          57,         170,         562,       5738,       1806,       3416,         516,,,,,,,,,
Bakersfield Police Dept,CA,12,     181321,       1682,          16,          51,         510,       1105,      12829,       3499,       8066,       1264,         927.6,           8.8,          28.1,         281.3,         609.4,       7075.3,       1929.7,       4448.5,         697.1
Baltimore City Police Dept,MD,12,     755517,      21799,         335,         749,      12263,       8452,      68315,      16298,      40717,      11300,       2885.3,          44.3,          99.1,       1623.1,       1118.7,       9042.2,       2157.2,       5389.3,       1495.7
Baltimore County Police Department,MD,12,,       7660,          43,         295,       2293,       5029,      38459,       8105,      24777,       5577,,,,,,,,,
Baton Rouge Police Dept,LA,12,     237390,       6166,          58,         169,       1656,       4283,      27687,       6784,      16794,       4109,       2597.4,          24.4,          71.2,         697.6,       1804.2,      11663.1,       2857.7,       7074.4,       1730.9
Beaufort County Sheriff Office,SC,12,,         744,           4,          53,          98,         589,       4448,       1325,       2930,         193,,,,,,,,,
Beaumont Police Dept,TX,12,     118828,       2001,          23,          84,         718,       1176,      11692,       3344,       6629,       1719,       1683.9,          19.4,          70.7,         604.2,         989.7,       9839.4,       2814.2,       5578.7,       1446.6
Bellevue Police Dept,WA,12,      91680,         187,           1,          21,          64,         101,       4791,         707,       3822,         262,         204.0,           1.1,          22.9,          69.8,         110.2,       5225.8,         771.2,       4168.8,         285.8
Berkeley Police Dept,CA,12,     106543,       1655,          12,          28,         882,         733,      11851,       2406,       8142,       1303,       1553.4,          11.3,          26.3,         827.8,         688.0,      11123.2,       2258.2,       7642.0,       1223.0
Berkeley County Sheriff Office,SC,12,,         486,           7,          59,          76,         344,       3149,       1185,       1746,         218,,,,,,,,,
Bexar County Sheriff Office,TX,12,,         542,          17,          52,          87,         386,       7449,       2188,       4423,         838,,,,,,,,,
Billings Police Dept,MT,12,      83731,         193,           2,          25,          95,          71,       6554,       1175,       5017,         362,         230.5,           2.4,          29.9,         113.5,          84.8,       7827.4,       1403.3,       5991.8,         432.3
Birmingham Police Dept,AL,12,     272407,       6144,         133,         362,       1854,       3795,      26409,       7447,      15231,       3731,       2255.4,          48.8,         132.9,         680.6,       1393.1,       9694.7,       2733.8,       5591.3,       1369.6
Boise Police Dept,ID,12,     133317,         520,           5,          84,          62,         369,       6896,       1102,       5501,         293,         390.0,           3.8,          63.0,          46.5,         276.8,       5172.6,         826.6,       4126.3,         219.8
