Year,Population,Violent crime total,Murder and nonnegligent Manslaughter,Forcible rape,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,Violent Crime rate,Murder and nonnegligent manslaughter rate,Forcible rape rate,Robbery rate,Aggravated assault rate,Property crime rate,Burglary rate,Larceny-theft rate,Motor vehicle theft rate,Year,Population,Violent crime total,Murder and nonnegligent Manslaughter,Forcible rape,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,Violent Crime rate,Murder and nonnegligent manslaughter rate,Forcible rape rate,Robbery rate,Aggravated assault rate,Property crime rate,Burglary rate,Larceny-theft rate,Motor vehicle theft rate,
1960,   5148578,       2512,          74,         249,       1052,       1137,      60255,      15918,      33469,      10868,          48.8,           1.4,           4.8,          20.4,          22.1,       1170.3,         309.2,         650.1,         211.1 
1961,   5234000,       2777,          77,         291,       1066,       1343,      73783,      19683,      39885,      14215,          53.1,           1.5,           5.6,          20.4,          25.7,       1409.7,         376.1,         762.0,         271.6 
1962,   5161000,       3207,          95,         256,       1331,       1525,      80900,      21181,      44051,      15668,          62.1,           1.8,           5.0,          25.8,          29.5,       1567.5,         410.4,         853.5,         303.6 
1963,   5218000,       3454,         101,         236,       1409,       1708,      86602,      23121,      44382,      19099,          66.2,           1.9,           4.5,          27.0,          32.7,       1659.7,         443.1,         850.6,         366.0 
1964,   5338000,       4559,         105,         320,       1636,       2498,     101540,      28278,      49129,      24133,          85.4,           2.0,           6.0,          30.6,          46.8,       1902.2,         529.7,         920.4,         452.1 
1965,   5348000,       5270,         129,         290,       2139,       2712,     108185,      29655,      49997,      28533,          98.5,           2.4,           5.4,          40.0,          50.7,       2022.9,         554.5,         934.9,         533.5 
1966,   5383000,       6201,         128,         344,       2474,       3255,     116276,      33326,      53244,      29706,         115.2,           2.4,           6.4,          46.0,          60.5,       2160.1,         619.1,         989.1,         551.8 
1967,   5421000,       6919,         154,         411,       2818,       3536,     127638,      36621,      54837,      36180,         127.6,           2.8,           7.6,          52.0,          65.2,       2354.5,         675.5,       1011.6,         667.4 
1968,   5437000,       8916,         188,         518,       4039,       4171,     157886,      47210,      66823,      43853,         164.0,           3.5,           9.5,          74.3,          76.7,       2903.9,         868.3,       1229.0,         806.6 
1969,   5467000,      10272,         191,         592,       4955,       4534,     179901,      56450,      76501,      46950,         187.9,           3.5,          10.8,          90.6,          82.9,       3290.7,       1032.6,       1399.3,         858.8 
1970,   5689170,      11542,         197,         684,       5658,       5003,     201592,      64523,      87114,      49955,         202.9,           3.5,          12.0,          99.5,          87.9,       3543.4,       1134.1,       1531.2,         878.1 
1971,   5758000,      15317,         220,         715,       8069,       6313,     235015,      77145,     101161,      56709,         266.0,           3.8,          12.4,         140.1,         109.6,       4081.5,       1339.8,       1756.9,         984.9 
1972,   5787000,      17086,         215,         784,       8840,       7247,     220591,      71894,      92425,      56272,         295.2,           3.7,          13.5,         152.8,         125.2,       3811.8,       1242.3,       1597.1,         972.4 
1973,   5818000,      20475,         256,         949,      10586,       8684,     242556,      77395,     100605,      64556,         351.9,           4.4,          16.3,         182.0,         149.3,       4169.1,       1330.3,       1729.2,       1109.6 
1974,   5800000,      22545,         256,         907,      12317,       9065,     289666,      89891,     120572,      79203,         388.7,           4.4,          15.6,         212.4,         156.3,       4994.2,       1549.8,       2078.8,       1365.6 
1975,   5828000,      25793,         242,       1121,      13229,      11201,     328423,      99802,     137058,      91563,         442.6,           4.2,          19.2,         227.0,         192.2,       5635.3,       1712.5,       2351.7,       1571.1 
1976,   5809000,      23190,         194,       1028,      10466,      11502,     314946,      96554,     142135,      76257,         399.2,           3.3,          17.7,         180.2,         198.0,       5421.7,       1662.1,       2446.8,       1312.7 
1977,   5782000,      24593,         178,       1203,       9822,      13390,     288158,      88594,     133642,      65922,         425.3,           3.1,          20.8,         169.9,         231.6,       4983.7,       1532.2,       2311.3,       1140.1 
1978,   5774000,      26673,         216,       1307,       9947,      15203,     282260,      87482,     131519,      63259,         462.0,           3.7,          22.6,         172.3,         263.3,       4888.5,       1515.1,       2277.8,       1095.6 
1979,   5769000,      30650,         212,       1428,      11724,      17286,     310756,      92570,     152135,      66051,         531.3,           3.7,          24.8,         203.2,         299.6,       5386.7,       1604.6,       2637.1,       1144.9 
1980,   5728288,      34444,         232,       1562,      13492,      19158,     313787,      99697,     153849,      60241,         601.3,           4.1,          27.3,         235.5,         334.4,       5477.8,       1740.4,       2685.8,       1051.6 
1981,   5770000,      36273,         210,       1580,      15633,      18850,     300428,      95080,     147691,      57657,         628.6,           3.6,          27.4,         270.9,         326.7,       5206.7,       1647.8,       2559.6,         999.3 
1982,   5781000,      33031,         219,       1464,      12359,      18989,     285140,      82212,     146933,      55995,         571.4,           3.8,          25.3,         213.8,         328.5,       4932.4,       1422.1,       2541.7,         968.6 
1983,   5767000,      33264,         203,       1495,      12023,      19543,     255707,      72291,     133883,      49533,         576.8,           3.5,          25.9,         208.5,         338.9,       4434.0,       1253.5,       2321.5,         858.9 
1984,   5798000,      30362,         211,       1627,      10122,      18402,     235675,      63756,     123214,      48705,         523.7,           3.6,          28.1,         174.6,         317.4,       4064.8,       1099.6,       2125.1,         840.0 
1985,   5822000,      31334,         202,       1734,      10974,      18424,     245665,      65231,     130088,      50346,         538.2,           3.5,          29.8,         188.5,         316.5,       4219.6,       1120.4,       2234.4,         864.8 
1986,   5832000,      32476,         208,       1731,      11239,      19298,     242989,      62455,     127668,      52866,         556.9,           3.6,          29.7,         192.7,         330.9,       4166.5,       1070.9,       2189.1,         906.5 
